SampleTimeFine,Roll,Pitch,Yaw
233178,0.756085,-79.72548,1.88782
233278,0.936287,-79.734688,1.647144
233378,1.106846,-79.752359,1.416846
233478,1.270905,-79.765473,1.195147
233578,1.420185,-79.769374,0.989456
233678,1.562299,-79.768969,0.794251
233778,1.703896,-79.770934,0.608418
233878,1.854853,-79.785643,0.421473
233978,2.01581,-79.811255,0.233743
234078,2.168647,-79.842478,0.057363
234178,2.294879,-79.873181,-0.087662
234278,2.398145,-79.897243,-0.199611
234378,2.516026,-79.919287,-0.313684
234478,2.672309,-79.947263,-0.451321
234578,2.868441,-79.99817,-0.61404
234678,3.108864,-80.082692,-0.80314
234778,3.386303,-80.197826,-1.002565
234878,3.681463,-80.32209,-1.172045
234978,3.948487,-80.424114,-1.255987
235078,4.163349,-80.467363,-1.242512
235178,4.309553,-80.436632,-1.153699
235278,4.376528,-80.344869,-1.025607
235378,4.399602,-80.233014,-0.932988
235478,4.449356,-80.108756,-0.966681
235578,4.552226,-79.915583,-1.141009
235678,4.715513,-79.612359,-1.440969
235778,4.944348,-79.230955,-1.838747
235878,5.131931,-78.841989,-2.192978
235978,5.159607,-78.486269,-2.366035
236078,5.126435,-78.188756,-2.432489
236178,5.093086,-78.007859,-2.442169
236278,5.054843,-77.973137,-2.429897
236378,5.093892,-78.084377,-2.482062
236478,5.322276,-78.310504,-2.686723
236578,5.831635,-78.618738,-3.143624
236678,6.678403,-78.982899,-3.948245
236778,7.647637,-79.352028,-4.94855
236878,8.288905,-79.620416,-5.749039
236978,8.406971,-79.721874,-6.15767
237078,8.063,-79.676236,-6.174481
237178,7.512907,-79.564296,-5.977878
237278,6.973148,-79.46339,-5.739564
237378,6.548374,-79.411286,-5.537524
237478,6.306343,-79.412188,-5.423861
237578,6.267896,-79.47187,-5.427087
237678,6.346564,-79.594455,-5.493961
237778,6.419297,-79.761411,-5.528099
237878,6.456057,-79.946186,-5.486138
237978,6.463062,-80.13232,-5.377326
238078,6.428178,-80.309206,-5.215941
238178,6.305371,-80.471143,-5.004627
238278,6.05522,-80.605699,-4.731452
238378,5.723392,-80.710092,-4.442493
238478,5.343212,-80.789837,-4.145537
238578,4.944938,-80.857504,-3.841137
238678,4.545287,-80.930251,-3.527551
238778,4.137109,-81.012551,-3.196292
238878,3.759252,-81.10941,-2.892537
238978,3.458767,-81.227385,-2.663413
239078,3.279949,-81.366617,-2.542797
239178,3.23939,-81.520061,-2.536719
239278,3.346647,-81.684562,-2.653653
239378,3.583902,-81.854993,-2.869924
239478,3.874287,-82.018703,-3.110543
239578,4.119894,-82.161804,-3.286923
239678,4.24966,-82.276455,-3.339396
239778,4.246918,-82.360704,-3.257203
239878,4.113914,-82.421519,-3.047339
239978,3.905454,-82.473903,-2.769222
240078,3.657137,-82.527327,-2.460156
240178,3.361595,-82.589383,-2.113663
240278,3.012964,-82.657947,-1.723965
240378,2.598779,-82.72422,-1.274471
240478,2.132737,-82.77379,-0.767867
240578,1.629017,-82.794519,-0.20254
240678,1.117953,-82.784517,0.402027
240778,0.6091,-82.744653,1.043973
240878,0.090752,-82.673509,1.723661
240978,-0.403992,-82.572612,2.388234
241078,-0.880022,-82.445942,3.014835
241178,-1.322455,-82.294193,3.562727
241278,-1.745515,-82.106796,4.029761
241378,-2.135133,-81.876012,4.40583
241478,-2.46008,-81.598359,4.69053
241578,-2.702742,-81.269498,4.896789
241678,-2.864722,-80.862964,5.051916
241778,-2.952192,-80.369345,5.17913
241878,-2.972302,-79.83376,5.289745
241978,-2.929726,-79.326724,5.374697
242078,-2.879968,-78.903574,5.459145
242178,-2.84126,-78.588562,5.507429
242278,-2.850506,-78.375323,5.512292
242378,-2.844794,-78.269868,5.416764
242478,-2.771357,-78.273748,5.197574
242578,-2.651917,-78.356203,4.914379
242678,-2.475675,-78.493409,4.615159
242778,-2.247279,-78.661161,4.330949
242878,-1.980677,-78.826738,4.079692
242978,-1.653214,-78.960408,3.859254
243078,-1.199277,-79.035812,3.622389
243178,-0.643787,-79.0394,3.368718
243278,-0.058488,-78.989151,3.132897
243378,0.527008,-78.933408,2.909085
243478,1.071309,-78.917333,2.692122
243578,1.517458,-78.946051,2.506007
243678,1.786244,-78.990136,2.419497
243778,1.844285,-79.031381,2.457613
243878,1.756381,-79.07248,2.554844
243978,1.678562,-79.136179,2.570462
244078,1.661784,-79.244342,2.488493
244178,1.69824,-79.386845,2.354275
244278,1.786735,-79.539084,2.195735
244378,1.975897,-79.690784,1.987953
244478,2.279252,-79.842638,1.716805
244578,2.647319,-80.002296,1.408242
244678,3.005382,-80.179496,1.120044
244778,3.33465,-80.372981,0.869835
244878,3.604509,-80.574599,0.679881
244978,3.79497,-80.777545,0.563533
245078,3.905279,-80.981442,0.513427
245178,3.931828,-81.187922,0.519282
245278,3.903562,-81.398811,0.543787
245378,3.851047,-81.619818,0.568549
245478,3.798216,-81.850296,0.58596
245578,3.735145,-82.078926,0.615185
245678,3.657634,-82.289026,0.667634
245778,3.561574,-82.462893,0.746647
245878,3.435419,-82.589776,0.860629
245978,3.282264,-82.682972,1.01035
246078,3.096112,-82.760011,1.195806
246178,2.877129,-82.83699,1.413413
246278,2.586385,-82.907156,1.698331
246378,2.239485,-82.964281,2.042782
246478,1.861165,-83.002591,2.430576
246578,1.487852,-83.025,2.822861
246678,1.132666,-83.041163,3.201042
246778,0.829703,-83.057835,3.516404
246878,0.592972,-83.069298,3.740141
246978,0.466329,-83.056668,3.827567
247078,0.475034,-83.015652,3.77042
247178,0.630744,-82.957266,3.570894
247278,0.921725,-82.891008,3.257912
247378,1.28957,-82.81067,2.89813
247478,1.677332,-82.693459,2.54026
247578,2.012755,-82.515004,2.232561
247678,2.258354,-82.263458,1.981712
247778,2.371182,-81.934581,1.796348
247878,2.3839,-81.546308,1.643927
247978,2.305842,-81.133146,1.546649
248078,2.276461,-80.757675,1.405837
248178,2.526923,-80.498346,0.981409
248278,3.043715,-80.41917,0.262395
248378,3.675216,-80.526869,-0.573647
248478,4.377335,-80.769804,-1.468911
248578,5.186558,-81.082407,-2.464533
248678,6.070831,-81.379162,-3.531998
248778,6.877071,-81.582589,-4.527023
248878,7.396751,-81.643679,-5.241217
248978,7.602076,-81.563094,-5.646834
249078,7.601434,-81.389823,-5.855028
249178,7.474297,-81.189845,-5.923748
249278,7.231715,-81.012223,-5.859852
249378,6.938818,-80.896175,-5.742476
249478,6.677471,-80.871611,-5.679755
249578,6.514155,-80.942704,-5.730358
249678,6.452927,-81.080123,-5.87118
249778,6.482214,-81.252062,-6.07366
249878,6.581163,-81.438825,-6.312973
249978,6.713488,-81.626505,-6.565352
250078,6.830262,-81.803228,-6.802374
250178,6.894193,-81.960611,-7.002108
250278,6.904602,-82.098699,-7.163735
250378,6.903552,-82.229539,-7.319179
250478,6.950671,-82.367627,-7.514858
250578,7.069335,-82.52066,-7.775834
250678,7.276583,-82.701284,-8.119843
250778,7.557277,-82.906874,-8.533692
250878,7.904913,-83.12224,-9.013917
250978,8.305424,-83.328725,-9.539733
251078,8.707289,-83.510851,-10.054057
251178,9.066058,-83.656648,-10.508628
251278,9.363198,-83.777915,-10.881287
251378,9.598427,-83.884166,-11.170394
251478,9.808858,-83.980809,-11.401917
251578,10.000426,-84.078564,-11.577336
251678,10.131205,-84.176516,-11.662846
251778,10.153433,-84.263115,-11.624468
251878,10.031026,-84.324539,-11.447045
251978,9.716088,-84.353664,-11.098666
252078,9.198137,-84.356279,-10.569774
252178,8.456182,-84.327733,-9.825831
252278,7.522018,-84.2641,-8.877821
252378,6.477321,-84.17218,-7.790164
252478,5.409763,-84.055763,-6.651466
252578,4.3678,-83.922119,-5.531441
252678,3.389697,-83.773353,-4.491149
252778,2.508053,-83.607968,-3.568805
252878,1.732575,-83.420581,-2.766558
252978,1.058063,-83.190327,-2.069656
253078,0.458898,-82.895669,-1.434544
253178,-0.072863,-82.52632,-0.838111
253278,-0.52689,-82.102726,-0.282335
253378,-0.935795,-81.662926,0.250608
253478,-1.302188,-81.264508,0.714854
253578,-1.60924,-80.958637,1.046641
253678,-1.848624,-80.774466,1.230468
253778,-2.044551,-80.707004,1.318429
253878,-2.228312,-80.717565,1.374677
253978,-2.450196,-80.775692,1.45773
254078,-2.730868,-80.893942,1.611862
254178,-3.046905,-81.096481,1.846635
254278,-3.31016,-81.371839,2.091204
254378,-3.407569,-81.693784,2.245622
254478,-3.277281,-82.016309,2.25968
254578,-2.979319,-82.292904,2.197884
254678,-2.534675,-82.510868,2.074636
254778,-1.999922,-82.670733,1.907261
254878,-1.478801,-82.772037,1.749091
254978,-1.009601,-82.82747,1.594301
255078,-0.691791,-82.851556,1.507292
255178,-0.624608,-82.849348,1.586886
255278,-0.842577,-82.812958,1.888845
255378,-1.229709,-82.724525,2.321164
255478,-1.616875,-82.595263,2.721737
255578,-1.871851,-82.478873,2.956654
255678,-2.042419,-82.432408,3.094993
255778,-2.160702,-82.455239,3.195754
255878,-2.152368,-82.512369,3.191281
255978,-2.007872,-82.585754,3.081667
256078,-1.727412,-82.676046,2.868252
256178,-1.302295,-82.78051,2.533971
256278,-0.779892,-82.893458,2.112039
256378,-0.261233,-83.00469,1.689327
256478,0.190391,-83.112088,1.325907
256578,0.57552,-83.21586,1.024066
256678,0.936169,-83.313129,0.745984
256778,1.284276,-83.408932,0.479827
256878,1.588737,-83.509565,0.250117
256978,1.837542,-83.610173,0.07189
257078,2.038796,-83.705054,-0.066242
257178,2.221475,-83.794915,-0.196075
257278,2.408875,-83.882449,-0.344082
257378,2.600836,-83.966483,-0.511907
257478,2.771042,-84.04412,-0.668532
257578,2.917381,-84.108763,-0.810618
257678,3.042141,-84.154994,-0.938307
257778,3.166997,-84.183609,-1.068783
257878,3.331861,-84.195922,-1.245576
257978,3.550956,-84.192236,-1.483028
258078,3.800449,-84.173631,-1.752357
258178,4.065323,-84.138909,-2.028075
258278,4.346972,-84.086928,-2.306753
258378,4.642187,-84.020589,-2.586383
258478,4.967738,-83.943452,-2.897027
258578,5.325078,-83.868954,-3.24907
258678,5.727611,-83.817247,-3.651791
258778,6.191991,-83.789972,-4.106274
258878,6.699519,-83.74962,-4.561688
258978,7.196811,-83.65553,-4.950904
259078,7.583049,-83.486082,-5.196513
259178,7.777983,-83.227943,-5.262433
259278,7.740012,-82.871474,-5.151835
259378,7.546187,-82.42264,-4.978086
259478,7.328785,-81.880904,-4.876675
259578,7.158201,-81.262871,-4.874902
259678,7.079455,-80.614615,-4.957433
259778,7.092892,-79.997973,-5.081248
259878,7.324288,-79.496573,-5.355903
259978,7.718528,-79.193896,-5.737648
260078,8.228942,-79.115243,-6.187319
260178,8.824549,-79.216881,-6.70464
260278,9.492218,-79.44166,-7.285866
260378,10.236716,-79.726246,-7.951033
260478,10.994351,-80.000115,-8.684336
260578,11.559537,-80.183523,-9.317355
260678,11.781795,-80.223464,-9.7039
260778,11.744374,-80.132384,-9.893842
260878,11.619728,-79.980801,-9.998613
260978,11.492669,-79.845297,-10.058042
261078,11.42736,-79.761801,-10.126381
261178,11.429542,-79.74005,-10.210919
261278,11.469605,-79.78135,-10.30672
261378,11.51709,-79.877337,-10.405822
261478,11.578602,-80.011996,-10.509411
261578,11.639998,-80.168793,-10.58399
261678,11.69208,-80.33878,-10.625712
261778,11.682985,-80.506089,-10.612965
261878,11.599794,-80.658008,-10.55689
261978,11.448142,-80.795466,-10.480422
262078,11.243582,-80.915255,-10.391609
262178,11.024374,-81.015169,-10.306943
262278,10.79166,-81.098451,-10.203669
262378,10.580728,-81.175854,-10.102877
262478,10.419511,-81.257599,-10.029012
262578,10.318966,-81.353752,-9.995886
262678,10.27094,-81.470084,-9.998964
262778,10.262943,-81.603119,-10.027383
262878,10.278401,-81.744538,-10.068875
262978,10.329532,-81.889859,-10.133287
263078,10.42085,-82.031627,-10.224299
263178,10.542804,-82.163017,-10.327103
263278,10.657383,-82.271153,-10.407656
263378,10.716988,-82.351051,-10.431342
263478,10.725734,-82.413709,-10.409367
263578,10.709096,-82.47428,-10.368754
263678,10.659068,-82.536423,-10.300403
263778,10.545459,-82.594382,-10.168267
263878,10.326383,-82.636137,-9.920011
263978,9.993713,-82.659237,-9.535253
264078,9.567444,-82.673075,-9.038236
264178,9.092028,-82.686968,-8.478091
264278,8.557233,-82.70503,-7.845928
264378,7.936501,-82.713291,-7.112346
264478,7.206862,-82.698829,-6.256545
264578,6.390157,-82.656077,-5.306881
264678,5.561385,-82.598234,-4.337187
264778,4.768171,-82.537843,-3.406504
264878,3.99877,-82.467948,-2.521983
264978,3.211692,-82.354803,-1.650945
265078,2.388174,-82.181409,-0.769831
265178,1.57172,-81.951179,0.092553
265278,0.800406,-81.673948,0.919607
265378,0.104405,-81.365032,1.702921
265478,-0.512319,-81.034768,2.458498
265578,-1.086294,-80.667489,3.232375
265678,-1.621217,-80.240923,4.029839
265778,-2.031081,-79.76939,4.756342
265878,-2.303237,-79.272106,5.351976
265978,-2.520195,-78.802488,5.839171
266078,-2.699689,-78.419371,6.185877
266178,-2.891855,-78.144972,6.410204
266278,-3.081515,-77.998086,6.537747
266378,-3.248026,-77.966181,6.595593
266478,-3.438532,-78.045323,6.666598
266578,-3.68303,-78.277109,6.818798
266678,-3.933408,-78.683472,7.037235
266778,-4.089288,-79.21611,7.262321
266878,-4.125412,-79.767703,7.494952
266978,-4.192374,-80.251167,7.886629
267078,-4.301395,-80.632576,8.402378
267178,-4.465043,-80.891413,9.000713
267278,-4.688983,-81.02794,9.640909
267378,-4.935764,-81.069151,10.244254
267478,-5.184617,-81.052992,10.75708
267578,-5.44609,-80.997058,11.188469
267678,-5.722264,-80.900743,11.559685
267778,-5.987194,-80.767326,11.857677
267878,-6.165277,-80.628547,12.013967
267978,-6.230318,-80.555671,12.025739
268078,-6.250253,-80.597089,12.007191
268178,-6.283697,-80.722152,12.025776
268278,-6.278691,-80.878128,12.014432
268378,-6.210847,-81.043423,11.93599
268478,-6.09759,-81.217959,11.805431
268578,-5.961088,-81.402459,11.643165
268678,-5.841445,-81.59163,11.493539
268778,-5.781371,-81.777246,11.399942
268878,-5.81071,-81.950833,11.390322
268978,-5.882119,-82.116198,11.410632
269078,-5.973139,-82.286104,11.436962
269178,-6.047956,-82.471762,11.442753
269278,-6.092615,-82.675404,11.41885
269378,-6.113712,-82.890885,11.372566
269478,-6.141891,-83.101246,11.332669
269578,-6.211846,-83.296119,11.334908
269678,-6.335698,-83.471577,11.399711
269778,-6.496389,-83.626543,11.509247
269878,-6.677265,-83.763861,11.641856
269978,-6.857264,-83.877613,11.77067
270078,-7.031527,-83.965755,11.885741
270178,-7.199047,-84.027405,11.986218
270278,-7.356731,-84.065743,12.070895
270378,-7.496877,-84.082591,12.132239
270478,-7.647495,-84.093877,12.207671
270578,-7.819483,-84.104542,12.319325
270678,-7.996369,-84.126488,12.457912
270778,-8.15988,-84.164363,12.605749
270878,-8.232811,-84.207469,12.689996
270978,-8.161769,-84.238861,12.658874
271078,-7.948791,-84.254757,12.512175
271178,-7.578836,-84.258867,12.24048
271278,-7.057601,-84.256179,11.862996
271378,-6.425703,-84.238527,11.425433
271478,-5.722727,-84.183876,10.944829
271578,-4.972222,-84.078407,10.405791
271678,-4.201005,-83.929115,9.791464
271778,-3.405501,-83.754806,9.075213
271878,-2.580349,-83.563021,8.2504
271978,-1.684156,-83.343364,7.283558
272078,-0.716104,-83.082021,6.201618
272178,0.299316,-82.793562,5.061644
272278,1.266387,-82.492222,3.989157
272378,2.069353,-82.192994,3.109624
272478,2.718127,-81.932137,2.417652
272578,3.278056,-81.763035,1.85434
272678,3.79768,-81.707644,1.361704
272778,4.27488,-81.759912,0.933476
272878,4.756167,-81.886491,0.509268
272978,5.269403,-82.053949,0.046531
273078,5.885767,-82.253923,-0.544975
273178,6.658645,-82.473011,-1.338882
273278,7.439464,-82.66198,-2.210441
273378,7.871413,-82.75796,-2.801707
273478,7.934125,-82.750522,-3.075601
273578,7.728163,-82.688025,-3.092087
273678,7.405295,-82.625391,-2.961002
273778,7.081294,-82.598425,-2.767729
273878,6.817614,-82.609406,-2.556681
273978,6.627905,-82.644568,-2.354487
274078,6.473916,-82.690775,-2.146403
274178,6.288558,-82.741239,-1.891602
274278,6.033599,-82.811135,-1.573349
274378,5.75213,-82.922409,-1.239882
274478,5.444781,-83.073792,-0.88746
274578,5.110291,-83.247116,-0.529121
274678,4.733145,-83.428202,-0.166042
274778,4.334853,-83.60299,0.16733
274878,3.926104,-83.754338,0.467257
274978,3.496402,-83.866613,0.759882
275078,3.044316,-83.942541,1.065117
275178,2.620588,-84.004276,1.347085
275278,2.255072,-84.078324,1.582559
275378,1.978059,-84.178254,1.739155
275478,1.764611,-84.30526,1.838019
275578,1.6265,-84.447775,1.863956
275678,1.572123,-84.589954,1.806318
275778,1.627967,-84.717643,1.644062
275878,1.798671,-84.825166,1.381084
275978,2.052797,-84.914133,1.052573
276078,2.336599,-84.999344,0.709518
276178,2.588958,-85.093241,0.411668
276278,2.787213,-85.199041,0.186591
276378,2.932616,-85.307492,0.039612
276478,2.988316,-85.405391,0.005577
276578,2.926407,-85.48502,0.094673
276678,2.72273,-85.545427,0.31872
276778,2.401201,-85.591337,0.648451
276878,1.983341,-85.631279,1.070187
276978,1.478234,-85.665119,1.577656
277078,0.917696,-85.688418,2.141616
277178,0.337953,-85.689626,2.726783
277278,-0.241405,-85.660908,3.316133
277378,-0.819871,-85.593346,3.915701
277478,-1.423349,-85.483192,4.558937
277578,-1.998531,-85.325742,5.183304
277678,-2.456669,-85.122656,5.689904
277778,-2.752075,-84.883888,6.028184
277878,-2.915692,-84.617371,6.223087
277978,-2.974183,-84.32389,6.299807
278078,-2.986082,-83.986183,6.319351
278178,-2.961844,-83.58462,6.294849
278278,-2.880264,-83.10935,6.213152
278378,-2.706784,-82.575021,6.054873
278478,-2.496598,-82.010894,5.88254
278578,-2.292717,-81.472006,5.719917
278678,-2.103391,-81.028317,5.547882
278778,-1.855082,-80.715931,5.262958
278878,-1.547504,-80.534433,4.838351
278978,-1.215423,-80.461305,4.321579
279078,-0.931926,-80.466775,3.818729
279178,-0.741088,-80.531013,3.402035
279278,-0.613513,-80.646322,3.078627
279378,-0.477011,-80.803955,2.813538
279478,-0.253358,-80.986987,2.558516
279578,0.118912,-81.158242,2.255355
279678,0.636832,-81.285716,1.885022
279778,1.249944,-81.360526,1.483647
279878,1.927938,-81.405728,1.065233
279978,2.657304,-81.451961,0.615063
280078,3.408287,-81.499321,0.135993
280178,4.102392,-81.524547,-0.322743
280278,4.630986,-81.515552,-0.678979
280378,4.8812,-81.46934,-0.845668
280478,4.846112,-81.379207,-0.810555
280578,4.57943,-81.246641,-0.593495
280678,4.216225,-81.090061,-0.317904
280778,3.942468,-80.944381,-0.164576
280878,3.822592,-80.854233,-0.17479
280978,3.833066,-80.823279,-0.293412
281078,3.963117,-80.839465,-0.488477
281178,4.22203,-80.89838,-0.762986
281278,4.590575,-80.990583,-1.107711
281378,5.028084,-81.104938,-1.499622
281478,5.479856,-81.229281,-1.89744
281578,5.922125,-81.359276,-2.279921
281678,6.323594,-81.482856,-2.620501
281778,6.680404,-81.587449,-2.918629
281878,6.991248,-81.671505,-3.180136
281978,7.267555,-81.743468,-3.416567
282078,7.517188,-81.812305,-3.635238
282178,7.743809,-81.890759,-3.839415
282278,7.962077,-81.988245,-4.046918
282378,8.172627,-82.107379,-4.264989
282478,8.367125,-82.244558,-4.481836
282578,8.532285,-82.393986,-4.675753
282678,8.644073,-82.54069,-4.817804
282778,8.715674,-82.673845,-4.914143
282878,8.753603,-82.792338,-4.968767
282978,8.764589,-82.894686,-4.990006
283078,8.774533,-82.980445,-5.010975
283178,8.79749,-83.056829,-5.052973
283278,8.862385,-83.135115,-5.134556
283378,8.993274,-83.222999,-5.278757
283478,9.200274,-83.325797,-5.492668
283578,9.468367,-83.444498,-5.757774
283678,9.790176,-83.578489,-6.064011
283778,10.141281,-83.723769,-6.388018
283878,10.5116,-83.872235,-6.71522
283978,10.888474,-84.015021,-7.031919
284078,11.292044,-84.150711,-7.357661
284178,11.751012,-84.279578,-7.716779
284278,12.259344,-84.391365,-8.103764
284378,12.752663,-84.467235,-8.452806
284478,13.181543,-84.490841,-8.724625
284578,13.485505,-84.456641,-8.8726
284678,13.67082,-84.376782,-8.92246
284778,13.876426,-84.269834,-9.034572
284878,14.218644,-84.138002,-9.34295
284978,14.585161,-83.950505,-9.752017
285078,14.990359,-83.690966,-10.234066
285178,15.377748,-83.355452,-10.724192
285278,15.731547,-82.963166,-11.183146
285378,15.966323,-82.541038,-11.501601
285478,15.951052,-82.122724,-11.529506
285578,15.778774,-81.77489,-11.329233
285678,15.722924,-81.55972,-11.139278
285778,15.791576,-81.4763,-11.012764
285878,15.979517,-81.491348,-11.006954
285978,16.354848,-81.569356,-11.212742
286078,16.950755,-81.684655,-11.658378
286178,17.689494,-81.830746,-12.281055
286278,18.473624,-82.000423,-13.011265
286378,19.200229,-82.161389,-13.768043
286478,19.68605,-82.272154,-14.366828
286578,19.806373,-82.313226,-14.647179
286678,19.595323,-82.298419,-14.609001
286778,19.143184,-82.249954,-14.335721
286878,18.568965,-82.189395,-13.934755
286978,17.988736,-82.133671,-13.509118
287078,17.488382,-82.089185,-13.134678
287178,17.121216,-82.051868,-12.855452
287278,16.865178,-82.019283,-12.644353
287378,16.655487,-81.986465,-12.447625
287478,16.40423,-81.948221,-12.199442
287578,16.065847,-81.902647,-11.881514
287678,15.673727,-81.866397,-11.536223
287778,15.240894,-81.847194,-11.175094
287878,14.743997,-81.841986,-10.775532
287978,14.188961,-81.839052,-10.341466
288078,13.566475,-81.827603,-9.863719
288178,12.885367,-81.813799,-9.349035
288278,12.173974,-81.799404,-8.820131
288378,11.40993,-81.779133,-8.247188
288478,10.589223,-81.748246,-7.618703
288578,9.72371,-81.711447,-6.940592
288678,8.841542,-81.681153,-6.232577
288778,7.994027,-81.666375,-5.534968
288878,7.238268,-81.672098,-4.902446
288978,6.596515,-81.697,-4.359145
289078,6.058144,-81.734667,-3.895996
289178,5.584356,-81.774194,-3.483881
289278,5.12689,-81.808132,-3.086915
289378,4.644493,-81.832178,-2.667844
289478,4.115721,-81.850242,-2.204463
289578,3.504113,-81.867909,-1.654726
289678,2.815985,-81.884734,-1.019959
289778,2.0707,-81.899826,-0.318989
289878,1.285246,-81.914424,0.428307
289978,0.465248,-81.929452,1.211236
290078,-0.348667,-81.940764,1.99072
290178,-1.136769,-81.936731,2.755397
290278,-1.880026,-81.911495,3.491273
290378,-2.597875,-81.86484,4.213818
290478,-3.299765,-81.802881,4.928909
290578,-4.028655,-81.735746,5.683026
290678,-4.778879,-81.668442,6.481619
290778,-5.553812,-81.606309,7.328059
290878,-6.36503,-81.555458,8.225587
290978,-7.192424,-81.511752,9.140371
291078,-8.035264,-81.46358,10.055712
291178,-8.858793,-81.396906,10.919277
291278,-9.613719,-81.307739,11.680225
291378,-10.26339,-81.208938,12.316487
291478,-10.801041,-81.097976,12.829559
291578,-11.237808,-80.979249,13.239438
291678,-11.614551,-80.862339,13.59918
291778,-11.923437,-80.739854,13.9157
291878,-12.134597,-80.585278,14.179823
291978,-12.233988,-80.374261,14.398515
292078,-12.291327,-80.108824,14.646518
292178,-12.410333,-79.822054,14.985827
292278,-12.601781,-79.561252,15.376068
292378,-12.872714,-79.359136,15.792267
292478,-13.168067,-79.220879,16.174153
292578,-13.510018,-79.153262,16.547054
292678,-13.80913,-79.187248,16.8051
292778,-13.966586,-79.335644,16.851137
292878,-14.01045,-79.581575,16.720414
292978,-13.965238,-79.903908,16.460914
293078,-13.823701,-80.288397,16.145862
293178,-13.595912,-80.742022,15.837925
293278,-13.306266,-81.247525,15.577688
293378,-12.896295,-81.740421,15.297689
293478,-12.305045,-82.146685,14.911314
293578,-11.500509,-82.436866,14.345486
293678,-10.579789,-82.643153,13.663596
293778,-9.636387,-82.789772,12.943304
293878,-8.61657,-82.879335,12.129838
293978,-7.544885,-82.901726,11.242969
294078,-6.466189,-82.853075,10.318881
294178,-5.473525,-82.745243,9.430298
294278,-4.61166,-82.611775,8.615796
294378,-3.869995,-82.493293,7.868846
294478,-3.207123,-82.417501,7.16252
294578,-2.593094,-82.391246,6.486803
294678,-2.034423,-82.409544,5.878526
294778,-1.497695,-82.458082,5.310973
294878,-0.936495,-82.528653,4.736033
294978,-0.316878,-82.620605,4.114049
295078,0.348723,-82.731732,3.456025
295178,1.036445,-82.850815,2.784319
295278,1.689179,-82.955516,2.156387
295378,2.290455,-83.033815,1.590848
295478,2.858077,-83.08873,1.07481
295578,3.418215,-83.131427,0.577462
295678,3.967128,-83.175065,0.095725
295778,4.492929,-83.224517,-0.362625
295878,4.961798,-83.281234,-0.768591
295978,5.339643,-83.346199,-1.093821
296078,5.608328,-83.422922,-1.319645
296178,5.77711,-83.512102,-1.451385
296278,5.855484,-83.61317,-1.500615
296378,5.85744,-83.722093,-1.483142
296478,5.832229,-83.834185,-1.451372
296578,5.810216,-83.940044,-1.434432
296678,5.802896,-84.022924,-1.443069
296778,5.816863,-84.076852,-1.48186
296878,5.859083,-84.122521,-1.551499
296978,5.928074,-84.182226,-1.657369
297078,5.961579,-84.25113,-1.737771
297178,5.891046,-84.297428,-1.720076
297278,5.739571,-84.294936,-1.621584
297378,5.587324,-84.248197,-1.513781
297478,5.503923,-84.172174,-1.463734
297578,5.563389,-84.0882,-1.556777
297678,5.777833,-84.015155,-1.807472
297778,6.165337,-83.950179,-2.214522
297878,6.69461,-83.866743,-2.726135
297978,7.277336,-83.740184,-3.244205
298078,7.836891,-83.55344,-3.697954
298178,8.333049,-83.302605,-4.081886
298278,8.778443,-82.994576,-4.446596
298378,9.140946,-82.637717,-4.792066
298478,9.387112,-82.237468,-5.104605
298578,9.560277,-81.803824,-5.415448
298678,9.673534,-81.335088,-5.705003
298778,9.739547,-80.83297,-5.947547
298878,9.723274,-80.330866,-6.07772
298978,9.796189,-79.898542,-6.259938
299078,10.050667,-79.626448,-6.613835
299178,10.497659,-79.562246,-7.160276
299278,11.131795,-79.697059,-7.868579
299378,11.915644,-79.975167,-8.674884
299478,12.920789,-80.333976,-9.654919
299578,14.103562,-80.698003,-10.822025
299678,15.157242,-80.972195,-11.941218
299778,15.705802,-81.082909,-12.65752
299878,15.712269,-81.022215,-12.909175
299978,15.399679,-80.854429,-12.86997
300078,14.925446,-80.656965,-12.635115
300178,14.421305,-80.505844,-12.302632
300278,13.973665,-80.438472,-11.966948
300378,13.611338,-80.451988,-11.683335
300478,13.364063,-80.530741,-11.497079
300578,13.229148,-80.654374,-11.407234
300678,13.186314,-80.802941,-11.393231
300778,13.21672,-80.965182,-11.43491
300878,13.287753,-81.136163,-11.505851
300978,13.354275,-81.303675,-11.585415
301078,13.381848,-81.460647,-11.659636
301178,13.359349,-81.598475,-11.721108
301278,13.316156,-81.718284,-11.78519
301378,13.262655,-81.829455,-11.843075
301478,13.216067,-81.950038,-11.902576
301578,13.211632,-82.095232,-11.997991
301678,13.248688,-82.270267,-12.129596
301778,13.320692,-82.471656,-12.291636
301878,13.401308,-82.680447,-12.451917
301978,13.475711,-82.878084,-12.594786
302078,13.568107,-83.053081,-12.73917
302178,13.727807,-83.225275,-12.932743
302278,13.974711,-83.404988,-13.201168
302378,14.260741,-83.595655,-13.49473
302478,14.488791,-83.783352,-13.713093
302578,14.625672,-83.950442,-13.827056
302678,14.675873,-84.094274,-13.853032
302778,14.650468,-84.217435,-13.810351
302878,14.55266,-84.326255,-13.708197
302978,14.365646,-84.429591,-13.534006
303078,14.08397,-84.530678,-13.271129
303178,13.651316,-84.616929,-12.850732
303278,13.01271,-84.670839,-12.20948
303378,12.208565,-84.688444,-11.382962
303478,11.35718,-84.687802,-10.486467
