SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
335009,-0.072813,-0.053873,0.032862,25.564895,-85.038256,-25.345071
335109,-0.067855,-0.036381,0.034817,25.442895,-85.065849,-25.263264
335209,-0.073103,-0.02155,0.033271,25.283679,-85.085367,-25.147121
335309,-0.088754,-0.015609,0.031824,25.106291,-85.101422,-25.021745
335409,-0.098078,-0.022484,0.033109,24.934325,-85.121323,-24.907181
335509,-0.101263,-0.030555,0.030913,24.795807,-85.144862,-24.828029
335609,-0.098084,-0.038586,0.028126,24.698175,-85.171892,-24.788094
335709,-0.088493,-0.040517,0.021499,24.651995,-85.198332,-24.794286
335809,-0.079731,-0.041125,0.012645,24.667622,-85.222968,-24.857467
335909,-0.069642,-0.036867,0.00791,24.706794,-85.244249,-24.938472
336009,-0.063652,-0.025667,0.006184,24.728253,-85.259286,-24.998253
336109,-0.064965,-0.021799,0.007244,24.731165,-85.272565,-25.040172
336209,-0.072113,-0.015821,0.008611,24.703927,-85.283064,-25.055941
336309,-0.082455,-0.015857,0.011831,24.650313,-85.294356,-25.051183
336409,-0.090348,-0.018925,0.015276,24.578998,-85.308072,-25.033199
336509,-0.088687,-0.028532,0.02118,24.498648,-85.328199,-25.005195
336609,-0.082036,-0.036935,0.026716,24.410632,-85.354018,-24.965677
336709,-0.073233,-0.039143,0.027057,24.331237,-85.381061,-24.92975
336809,-0.060705,-0.035548,0.026873,24.249042,-85.406176,-24.883818
336909,-0.055306,-0.033772,0.025188,24.17502,-85.429963,-24.842982
337009,-0.058268,-0.03293,0.026717,24.086081,-85.453668,-24.788884
337109,-0.065121,-0.044223,0.031329,23.995157,-85.484357,-24.736733
337209,-0.072598,-0.052483,0.034843,23.899955,-85.520183,-24.684592
337309,-0.073092,-0.053134,0.034623,23.806788,-85.556291,-24.634783
337409,-0.072922,-0.056122,0.032653,23.73509,-85.5935,-24.606421
337509,-0.070456,-0.058825,0.027048,23.710757,-85.630827,-24.624155
337609,-0.064497,-0.054181,0.019523,23.727883,-85.663975,-24.680049
337709,-0.06117,-0.052485,0.01172,23.796716,-85.694422,-24.785888
337809,-0.057526,-0.055536,0.00427,23.930552,-85.724719,-24.954815
337909,-0.04853,-0.058097,0.001154,24.101694,-85.755592,-25.155974
338009,-0.034131,-0.05069,-0.002128,24.28339,-85.781772,-25.359437
