SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
168318,-0.048847,0.054306,-0.010056,-4.106845,-75.929437,3.98403
168418,-0.048166,0.057717,-0.008477,-4.103073,-75.897925,3.951821
168518,-0.032656,0.088902,-0.008051,-4.086451,-75.848571,3.915513
168618,-0.015144,0.122468,-0.00676,-4.057545,-75.77998,3.876878
168718,-0.004899,0.141908,-0.004943,-4.024118,-75.700204,3.839622
168818,-0.008265,0.124091,-0.004916,-3.995828,-75.630618,3.805668
168918,-0.013287,0.081019,-0.005024,-3.9771,-75.585665,3.778607
169018,-0.011405,0.043031,-0.002154,-3.96963,-75.562316,3.764279
169118,-0.008145,0.02416,-0.002101,-3.963321,-75.549747,3.75308
169218,-0.00966,0.028761,-0.004613,-3.951595,-75.534641,3.735392
169318,-0.015681,0.045225,-0.010056,-3.928782,-75.510333,3.702689
169418,-0.019437,0.06811,-0.012146,-3.900144,-75.473023,3.661742
169518,-0.021982,0.078916,-0.007834,-3.880982,-75.429372,3.629074
169618,-0.017404,0.076163,-0.005509,-3.86481,-75.387216,3.602204
169718,-0.019528,0.055341,-0.000962,-3.862931,-75.356796,3.588846
169818,-0.022934,0.020313,0.000505,-3.871349,-75.346353,3.584117
169918,-0.028115,-0.01404,0.002104,-3.891307,-75.355488,3.588247
170018,-0.026185,-0.020567,-0.002073,-3.902018,-75.368507,3.583961
170118,-0.021075,-0.002393,-0.006486,-3.897439,-75.371298,3.566899
170218,-0.009473,0.009545,-0.006751,-3.883823,-75.367266,3.547368
170318,-0.004605,0.013757,-0.003617,-3.873593,-75.360702,3.534222
170418,-0.002889,0.01176,-0.001223,-3.86785,-75.355194,3.526734
170518,-0.016219,0.005377,0.000106,-3.873554,-75.353288,3.523187
170618,-0.03113,0.004903,-0.00321,-3.880639,-75.351782,3.512234
170718,-0.04493,0.011581,-0.008394,-3.883369,-75.34665,3.488604
170818,-0.050256,0.018887,-0.00856,-3.887785,-75.337338,3.463558
170918,-0.04224,0.025829,-0.008598,-3.886552,-75.324052,3.437417
171018,-0.027931,0.019653,-0.00632,-3.883011,-75.314202,3.417362
171118,-0.015201,0.008347,-0.004453,-3.877884,-75.310737,3.403215
171218,-0.002926,0.006303,-0.002019,-3.871322,-75.308339,3.39485
171318,0.002734,0.01041,-0.008098,-3.847688,-75.303816,3.372189
171418,-0.000323,0.033445,-0.013129,-3.811582,-75.286307,3.334818
171518,-0.00378,0.051518,-0.015774,-3.769276,-75.258556,3.288981
171618,-0.006073,0.058465,-0.016121,-3.726764,-75.226845,3.241562
171718,-0.011036,0.048951,-0.006656,-3.709086,-75.200222,3.216884
171818,-0.023532,0.031389,-0.000228,-3.714935,-75.183407,3.209138
171918,-0.037198,0.013631,0.00068,-3.732993,-75.176715,3.20592
172018,-0.042137,0.005483,0.002969,-3.759901,-75.174599,3.208933
