PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
05350,653049,10.797113,-0.138720,1.536899,0.004059,0.123140,0.178248,-0.848584,-0.174092,-0.231240,-48.879793,-82.643969,136.385864
05351,653149,11.524325,0.158791,1.502910,-0.029399,0.079590,0.186326,-0.851054,-0.172509,-0.232164,-49.166054,-82.534930,136.656121
05352,653249,12.034651,0.420093,1.796559,-0.072986,0.029261,0.177031,-0.852546,-0.166033,-0.231335,-49.607886,-82.448512,137.058144
05353,653349,12.541820,0.647628,2.389024,-0.121157,0.010940,0.154963,-0.853037,-0.167495,-0.231911,-50.066471,-82.378135,137.449286
05354,653449,13.048018,0.629119,3.233541,-0.160889,0.052460,0.126189,-0.849094,-0.165188,-0.229284,-50.325709,-82.304871,137.616393
05355,653549,13.562118,0.458939,4.049644,-0.163351,0.183739,0.101685,-0.848033,-0.165035,-0.232782,-50.092699,-82.194225,137.285372
05356,653649,14.050614,-0.273424,4.709693,-0.086580,0.401782,0.084910,-0.849941,-0.158832,-0.236476,-49.098957,-82.009378,136.230712
05357,653749,14.652634,-1.084688,4.853476,-0.015693,0.679570,0.085108,-0.849348,-0.157603,-0.241423,-47.297681,-81.714758,134.400829
05358,653849,14.786380,-1.903876,4.300848,0.060782,0.932686,0.113916,-0.847759,-0.156888,-0.246395,-44.977474,-81.298481,132.089031
05359,653949,14.579076,-2.197928,3.150757,0.143081,1.084068,0.142794,-0.844558,-0.152419,-0.257187,-42.536135,-80.794203,129.699581
05360,654049,14.609818,-2.526885,1.356258,0.135988,1.157472,0.210835,-0.842428,-0.148128,-0.263980,-40.367166,-80.218050,127.578524
05361,654149,14.150247,-1.792716,-0.725644,0.056241,1.083001,0.227759,-0.839246,-0.143209,-0.273747,-38.670696,-79.657295,125.887221
05362,654249,12.653970,-1.392469,-3.090707,-0.029079,0.773327,0.184348,-0.837130,-0.141433,-0.280167,-37.657715,-79.244797,124.838637
05363,654349,11.222382,-1.611760,-4.628493,-0.079956,0.254852,0.153693,-0.836588,-0.137857,-0.281988,-37.597872,-79.076738,124.729607
05364,654449,10.488587,-1.305830,-4.482269,-0.071994,-0.263363,0.074985,-0.837599,-0.135399,-0.280862,-38.294994,-79.170868,125.395817
05365,654549,9.735575,-1.390624,-3.339725,0.013821,-0.593224,-0.011931,-0.838171,-0.130625,-0.276110,-39.385089,-79.441622,126.511419
05366,654649,9.046861,-1.665860,-2.469915,0.124997,-0.776889,-0.063818,-0.836817,-0.131010,-0.268613,-40.723287,-79.807718,127.942742
05367,654749,8.462643,-2.185047,-1.622288,0.164660,-0.886831,-0.070914,-0.837432,-0.128824,-0.261988,-42.368898,-80.216879,129.707487
05368,654849,8.325251,-2.768320,-0.749628,0.150728,-0.924542,-0.068828,-0.842111,-0.129757,-0.251519,-44.266565,-80.631284,131.717567
05369,654949,8.780686,-3.390700,0.308199,0.110229,-0.811752,-0.028964,-0.840181,-0.128463,-0.247944,-46.170784,-80.972556,133.708652
05370,655049,9.382964,-3.115527,1.243850,0.091127,-0.570409,0.026056,-0.841270,-0.128687,-0.242946,-47.706269,-81.186560,135.313962
05371,655149,9.975234,-2.250046,1.627737,0.129264,-0.275600,0.044871,-0.842794,-0.124276,-0.240718,-48.507222,-81.274547,136.197573
05372,655249,10.346655,-1.653344,1.545734,0.208819,-0.006171,0.026931,-0.841798,-0.124292,-0.240718,-48.473233,-81.266977,136.282520
05373,655349,10.598335,-1.190430,1.133660,0.302484,0.189409,-0.016461,-0.845736,-0.123610,-0.243193,-47.736862,-81.203162,135.711103
05374,655449,11.038492,-0.532855,0.616200,0.326083,0.319602,-0.065829,-0.841247,-0.126148,-0.243818,-46.524127,-81.107885,134.671120
05375,655549,10.100826,0.153793,-0.154373,0.400286,0.326160,-0.142651,-0.840702,-0.125537,-0.246292,-45.080368,-81.037936,133.440008
05376,655649,9.435757,0.613188,-0.289636,0.371504,0.272918,-0.211551,-0.837659,-0.126437,-0.249341,-43.627478,-81.012676,132.182709
05377,655749,9.125803,0.722677,-0.288474,0.298095,0.202734,-0.245517,-0.837169,-0.125971,-0.248815,-42.304995,-81.025449,131.014745
05378,655849,8.567690,0.798013,-0.476420,0.171430,0.081919,-0.259220,-0.840116,-0.128294,-0.251442,-41.304531,-81.091444,130.099332
05379,655949,7.856304,0.825246,-0.389605,0.056138,-0.059679,-0.271811,-0.835673,-0.129956,-0.249518,-40.660849,-81.221444,129.478308
05380,656049,7.418527,0.678041,-0.020697,-0.042318,-0.178557,-0.280999,-0.834705,-0.130542,-0.248044,-40.318157,-81.405889,129.104904
05381,656149,7.324991,0.432530,0.519718,-0.138177,-0.237301,-0.279970,-0.832217,-0.132077,-0.248119,-40.164884,-81.615424,128.867651
05382,656249,7.248219,0.067477,1.182711,-0.225779,-0.239120,-0.271871,-0.834171,-0.130952,-0.250068,-40.081647,-81.822686,128.650585
05383,656349,7.257240,-0.250571,1.655516,-0.274689,-0.183784,-0.265624,-0.832201,-0.133523,-0.249195,-39.893457,-82.003247,128.299347
05384,656449,7.408781,-0.597304,2.056098,-0.298263,-0.080054,-0.263440,-0.831189,-0.134985,-0.250270,-39.438881,-82.136926,127.665708
05385,656549,7.327829,-1.015003,1.991244,-0.283890,0.016590,-0.251867,-0.832138,-0.134351,-0.252744,-38.740559,-82.222496,126.794583
05386,656649,7.007004,-1.352406,1.724350,-0.256079,0.060791,-0.242682,-0.830142,-0.137846,-0.253421,-37.924734,-82.283297,125.821179
05387,656749,7.034244,-1.459398,1.379843,-0.218466,0.059083,-0.235850,-0.828620,-0.137798,-0.254920,-37.101071,-82.340551,124.861811
05388,656849,7.345751,-1.372554,1.106247,-0.187150,0.096999,-0.217652,-0.827084,-0.140192,-0.257546,-36.213455,-82.372188,123.856171
05389,656949,7.479521,-1.233384,0.807361,-0.173800,0.125321,-0.200320,-0.823977,-0.141919,-0.264144,-35.301358,-82.382724,122.833630
05390,657049,7.539259,-1.123518,0.502061,-0.169020,0.088993,-0.193530,-0.826498,-0.142948,-0.262696,-34.496472,-82.406061,121.922073
05391,657149,7.725945,-1.038977,0.437178,-0.169490,-0.004840,-0.182372,-0.823973,-0.144884,-0.264796,-33.952437,-82.468828,121.273489
05392,657249,8.112411,-0.948413,0.738636,-0.186050,-0.091228,-0.173929,-0.822961,-0.146347,-0.265872,-33.647713,-82.569389,120.856839
05393,657349,8.449834,-1.062929,1.122504,-0.211797,-0.147817,-0.166556,-0.823941,-0.147279,-0.266922,-33.514396,-82.694388,120.598288
05394,657449,8.750348,-1.195745,1.458135,-0.218378,-0.188835,-0.156904,-0.822474,-0.147375,-0.265423,-33.517601,-82.835848,120.473675
05395,657549,9.024449,-1.370028,1.806801,-0.208746,-0.210688,-0.136890,-0.822458,-0.148822,-0.266498,-33.646626,-82.981358,120.481514
05396,657649,9.128909,-1.482034,2.122266,-0.186166,-0.213684,-0.116439,-0.820437,-0.148283,-0.267972,-33.854213,-83.121711,120.581600
05397,657749,9.124833,-1.531146,2.295830,-0.166423,-0.196752,-0.105691,-0.821939,-0.147287,-0.267422,-34.054093,-83.250456,120.685370
05398,657849,8.989033,-1.589503,2.415404,-0.139507,-0.159991,-0.100795,-0.821409,-0.150188,-0.269573,-34.162560,-83.360073,120.712689
05399,657949,8.820718,-1.637449,2.435626,-0.106461,-0.116022,-0.105766,-0.819921,-0.154197,-0.269776,-34.110350,-83.450350,120.597406
05400,658049,8.762231,-1.633116,2.469076,-0.059753,-0.060649,-0.110541,-0.818947,-0.150798,-0.268099,-33.852820,-83.515728,120.302509
05401,658149,8.849769,-1.536938,2.371764,-0.001385,-0.013233,-0.113467,-0.819422,-0.153707,-0.269751,-33.410722,-83.559131,119.855635
05402,658249,9.126659,-1.449852,2.361385,0.047018,0.023286,-0.111036,-0.818903,-0.152172,-0.270674,-32.844033,-83.583734,119.311395
05403,658349,9.402372,-1.385217,2.500722,0.081677,0.048729,-0.116141,-0.817379,-0.156583,-0.272901,-32.161823,-83.596875,118.670987
05404,658449,9.686806,-1.379765,2.650148,0.105356,0.069865,-0.118367,-0.819366,-0.158521,-0.273503,-31.397301,-83.599413,117.961488
05405,658549,10.038372,-1.288273,2.662719,0.112837,0.066818,-0.117434,-0.816310,-0.162361,-0.277704,-30.640026,-83.602050,117.263671
05406,658649,10.516612,-1.157463,2.534627,0.112523,0.061668,-0.118670,-0.816284,-0.163285,-0.279254,-29.890051,-83.606509,116.573082
05407,658749,10.838081,-1.164389,2.348430,0.123169,0.080552,-0.120958,-0.815744,-0.166162,-0.281905,-29.075857,-83.601092,115.824060
05408,658849,10.833016,-1.249226,1.947848,0.169985,0.120133,-0.128481,-0.813229,-0.168123,-0.283505,-28.107259,-83.576489,114.946673
05409,658949,10.874136,-1.499207,1.511698,0.255322,0.150008,-0.136755,-0.812219,-0.170581,-0.284632,-26.991162,-83.537098,113.970035
05410,659049,11.132184,-1.891766,1.200036,0.364554,0.135042,-0.139814,-0.811706,-0.172534,-0.285733,-25.845185,-83.503992,113.026275
05411,659149,11.589822,-2.062681,1.654278,0.435149,0.063269,-0.138219,-0.813199,-0.176970,-0.286462,-24.828945,-83.505623,112.253824
05412,659249,12.234948,-1.788565,2.998547,0.402361,0.027853,-0.133657,-0.811699,-0.178963,-0.287063,-23.924984,-83.523116,111.575563
05413,659349,13.082226,-1.224989,4.675283,0.300431,0.042628,-0.139363,-0.809696,-0.183929,-0.288316,-23.019253,-83.532807,110.836876
