PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
00715,108178,9.671502,0.424212,1.098851,0.069135,-0.106102,-0.012213,-0.408212,0.081207,-0.356018,-12.578278,-84.213164,12.516202
00716,108278,9.767067,0.494250,1.065586,0.062059,-0.096989,-0.007169,-0.408708,0.082710,-0.355942,-12.612152,-84.268721,12.585861
00717,108378,9.877323,0.536156,1.104355,0.050518,-0.088976,-0.006178,-0.407165,0.083803,-0.358390,-12.648514,-84.319671,12.651372
00718,108478,9.902699,0.477032,1.168322,0.035198,-0.087277,-0.006513,-0.407190,0.085723,-0.356789,-12.689971,-84.369701,12.713181
00719,108578,9.871366,0.442743,1.245148,0.030871,-0.087124,-0.007674,-0.410186,0.086743,-0.356239,-12.727436,-84.419773,12.768486
00720,108678,9.782280,0.374409,1.292807,0.024898,-0.085090,-0.004176,-0.410194,0.087218,-0.355714,-12.786191,-84.468239,12.841740
00721,108778,9.685856,0.316832,1.272546,0.012369,-0.075195,0.002049,-0.413179,0.089756,-0.355588,-12.875920,-84.510352,12.938895
00722,108878,9.641637,0.291302,1.223803,0.005467,-0.051631,0.009182,-0.411200,0.092167,-0.354461,-12.980584,-84.538357,13.047079
00723,108978,9.584532,0.351645,1.208400,0.002721,-0.033364,0.023202,-0.413626,0.092376,-0.357960,-13.144657,-84.554308,13.213359
00724,109078,9.660366,0.457642,1.107749,0.000505,-0.013735,0.030597,-0.413629,0.090383,-0.358062,-13.326510,-84.558287,13.396227
00725,109178,9.741943,0.562982,1.037521,-0.013864,-0.000044,0.035392,-0.415229,0.094103,-0.351861,-13.525018,-84.553943,13.587558
00726,109278,9.830528,0.634914,1.038161,-0.043413,0.002718,0.036049,-0.414668,0.097727,-0.354682,-13.739336,-84.547911,13.777772
00727,109378,9.849268,0.631512,1.119580,-0.069778,0.005613,0.034420,-0.416660,0.098257,-0.354658,-13.953928,-84.540422,13.953093
00728,109478,9.836331,0.622239,1.174222,-0.094257,0.010236,0.033558,-0.417163,0.100732,-0.354031,-14.169516,-84.530413,14.115334
00729,109578,9.787611,0.523051,1.149360,-0.124942,0.017122,0.029744,-0.418140,0.100796,-0.355031,-14.369109,-84.517055,14.243854
00730,109678,9.706859,0.384811,1.072820,-0.146707,0.020112,0.027324,-0.418132,0.100322,-0.355556,-14.561477,-84.502338,14.352593
00731,109778,9.648600,0.241142,1.006387,-0.157568,0.020088,0.026705,-0.418126,0.108768,-0.354624,-14.755408,-84.487685,14.456657
00732,109878,9.568669,0.099299,0.968482,-0.143231,0.008254,0.022921,-0.419080,0.106413,-0.357251,-14.936510,-84.480105,14.556088
00733,109978,9.504315,-0.016082,0.952891,-0.115296,-0.004501,0.017669,-0.421074,0.110904,-0.356523,-15.090737,-84.480331,14.644600
00734,110078,9.497505,-0.159683,0.953894,-0.083175,-0.010175,0.008881,-0.422085,0.113363,-0.355397,-15.185111,-84.484983,14.691469
00735,110178,9.550452,-0.311526,1.034251,-0.051400,0.006359,0.001981,-0.424593,0.113853,-0.354372,-15.196281,-84.481508,14.673036
00736,110278,9.725289,-0.438519,1.096019,-0.036890,0.046707,-0.001661,-0.425092,0.113363,-0.354398,-15.116244,-84.456241,14.571320
00737,110378,9.881391,-0.521264,1.100011,-0.044172,0.085959,-0.003261,-0.426101,0.116818,-0.353220,-14.972891,-84.409451,14.401788
00738,110478,9.989007,-0.533645,1.091816,-0.061756,0.104289,0.001238,-0.424558,0.117911,-0.355668,-14.840524,-84.351790,14.233154
00739,110578,10.059048,-0.419931,1.132752,-0.071837,0.108972,0.012889,-0.424081,0.116360,-0.354745,-14.774939,-84.289780,14.125810
00740,110678,10.099174,-0.278888,1.169601,-0.071395,0.103292,0.024400,-0.424581,0.120828,-0.354017,-14.782346,-84.229211,14.092069
00741,110778,10.091855,-0.166626,1.166883,-0.068191,0.093776,0.029257,-0.426008,0.122017,-0.357465,-14.828181,-84.173188,14.098797
00742,110878,10.084968,-0.221852,1.123618,-0.058581,0.084711,0.024047,-0.425023,0.120981,-0.357016,-14.852984,-84.122938,14.089920
00743,110978,10.009467,-0.307103,1.155053,-0.036695,0.091482,0.014042,-0.425040,0.121431,-0.355990,-14.802348,-84.070389,14.017807
00744,111078,10.009586,-0.347867,1.198146,-0.013410,0.115100,0.002614,-0.426536,0.120956,-0.356016,-14.646537,-84.006385,13.853354
00745,111178,10.155203,-0.294952,1.298060,-0.003979,0.157089,-0.006647,-0.425540,0.120442,-0.356041,-14.384061,-83.920336,13.587054
00746,111278,10.255337,-0.148351,1.299754,-0.010012,0.194658,-0.009255,-0.425019,0.122973,-0.356914,-14.070507,-83.813632,13.265860
00747,111378,10.269336,-0.102102,1.199096,-0.027709,0.216853,-0.016811,-0.424504,0.122515,-0.357939,-13.712255,-83.695416,12.889436
00748,111478,10.218802,-0.111073,1.161182,-0.047119,0.218767,-0.012683,-0.426471,0.121125,-0.359515,-13.396704,-83.575339,12.544706
00749,111578,10.119164,-0.123151,1.206982,-0.062003,0.216320,-0.006256,-0.422962,0.122612,-0.360437,-13.135725,-83.455586,12.246238
00750,111678,9.996590,-0.187619,1.304108,-0.065283,0.213108,-0.002712,-0.420473,0.122074,-0.360462,-12.907129,-83.337010,11.978410
00751,111778,9.886833,-0.271608,1.449630,-0.063501,0.216890,0.001025,-0.422426,0.123697,-0.362386,-12.699817,-83.215703,11.732979
00752,111878,9.892258,-0.340199,1.530548,-0.061374,0.230843,0.005717,-0.420422,0.124686,-0.362834,-12.506736,-83.085875,11.503046
00753,111978,9.905880,-0.244281,1.601967,-0.067967,0.259583,0.000925,-0.419432,0.126141,-0.362258,-12.275201,-82.940417,11.230503
00754,112078,9.896712,-0.205150,1.575558,-0.075189,0.295878,-0.008580,-0.419403,0.127209,-0.363706,-11.981697,-82.775591,10.891247
00755,112178,9.818496,-0.223650,1.464938,-0.091511,0.320954,-0.009888,-0.419394,0.126735,-0.364232,-11.683532,-82.596621,10.537739
00756,112278,9.761154,-0.245059,1.370883,-0.109078,0.330594,-0.010544,-0.420340,0.129363,-0.366604,-11.399805,-82.412079,10.188499
00757,112378,9.763582,-0.329027,1.328572,-0.118020,0.323127,-0.001825,-0.417850,0.128326,-0.366654,-11.178254,-82.230551,9.896685
00758,112478,9.674945,-0.384009,1.261322,-0.112633,0.313147,0.015249,-0.417824,0.127900,-0.368179,-11.042114,-82.052629,9.694082
00759,112578,9.568129,-0.462987,1.267549,-0.097403,0.285673,0.032959,-0.417838,0.130343,-0.367052,-10.995728,-81.888177,9.590853
00760,112678,9.448115,-0.525971,1.074220,-0.103369,0.256559,0.042750,-0.417781,0.130986,-0.370025,-11.015680,-81.739043,9.551151
00761,112778,9.474874,-0.532044,1.132035,-0.073998,0.232226,0.051369,-0.419244,0.133075,-0.371424,-11.070417,-81.602665,9.563597
00762,112878,9.482238,-0.585896,1.211196,-0.056109,0.200554,0.056608,-0.418736,0.133590,-0.371898,-11.157186,-81.483522,9.618793
00763,112978,9.570232,-0.636312,1.177953,-0.054520,0.170228,0.058506,-0.415737,0.133566,-0.372397,-11.270741,-81.381211,9.702011
00764,113078,9.580563,-0.709686,1.182539,-0.046835,0.138962,0.060615,-0.415684,0.137672,-0.374692,-11.408742,-81.296215,9.814428
00765,113178,9.673306,-0.734059,1.183891,-0.033254,0.122903,0.068363,-0.417150,0.138267,-0.376167,-11.576981,-81.219322,9.965330
