PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
05807,688319,12.032699,0.588546,-0.779065,-0.004076,0.545717,0.198276,-0.871158,-0.177009,-0.277009,166.344562,-85.843032,-82.412881
05808,688419,12.569146,0.345354,-1.325790,-0.011688,0.502751,0.201628,-0.870096,-0.176358,-0.280482,166.977556,-86.149330,-83.054361
05809,688519,12.956024,0.272033,-1.657896,-0.024997,0.431283,0.210161,-0.865521,-0.171729,-0.284750,167.927931,-86.416052,-84.021337
05810,688619,13.207746,0.326067,-1.926890,-0.049222,0.355745,0.207736,-0.869889,-0.169375,-0.290648,169.134625,-86.638826,-85.258780
05811,688719,13.296187,0.395875,-2.091256,-0.080833,0.254856,0.195994,-0.868354,-0.167310,-0.292545,170.546890,-86.801704,-86.720063
05812,688819,12.999879,0.411423,-2.107594,-0.131051,0.129524,0.179835,-0.867825,-0.165751,-0.293967,172.094971,-86.889941,-88.346044
05813,688919,12.392001,0.265409,-1.887511,-0.183108,0.009284,0.180253,-0.865780,-0.162175,-0.296288,173.847107,-86.907178,-90.206203
05814,689019,11.560934,0.090940,-1.499505,-0.208842,-0.100043,0.189189,-0.866777,-0.157699,-0.295560,175.782260,-86.859215,-92.264465
05815,689119,10.560676,-0.061275,-1.111751,-0.179758,-0.188340,0.194009,-0.868763,-0.153682,-0.295357,177.755841,-86.757086,-94.344685
05816,689219,9.689997,-0.213672,-0.809435,-0.111749,-0.228460,0.174724,-0.869306,-0.152797,-0.292808,179.456619,-86.628042,-96.112855
05817,689319,9.006419,-0.215254,-0.534768,-0.035139,-0.215463,0.130129,-0.868832,-0.150885,-0.291207,-179.344453,-86.503940,-97.334527
05818,689419,7.668934,-0.387217,-0.032922,0.101142,-0.123433,0.084353,-0.867314,-0.147871,-0.292053,-178.545541,-86.431801,-98.077300
05819,689519,6.883398,-0.241824,-0.196547,0.169555,-0.048228,0.022782,-0.865871,-0.150506,-0.289681,-178.272700,-86.403296,-98.253728
05820,689619,6.060483,-0.272326,-0.707876,0.251243,0.017458,-0.021939,-0.866376,-0.149526,-0.289130,-178.344505,-86.413137,-98.037942
05821,689719,5.456676,-0.348811,-1.300113,0.332084,0.044609,-0.046678,-0.868361,-0.150467,-0.289682,-178.591537,-86.438841,-97.600202
