PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
00196,147036,9.554400,0.666773,2.222431,-0.014357,-0.025461,0.025262,16.512590,-76.598594,-16.086513
00197,147236,9.567088,0.601774,2.378303,0.001424,-0.044524,0.032263,16.425192,-76.657784,-15.995043
00198,147436,9.563994,0.642742,2.209376,0.035754,-0.023869,0.037856,16.322243,-76.696024,-15.847182
00199,147636,9.561034,0.650864,2.263717,0.029820,-0.024476,0.040832,16.198694,-76.735775,-15.685166
00200,147836,9.545347,0.671754,2.263618,0.034699,-0.046158,0.038861,16.118481,-76.798643,-15.561954
00201,148036,9.535255,0.742457,2.249944,0.057178,-0.050711,0.029695,16.112747,-76.863528,-15.488802
00202,148236,9.528769,0.748129,2.244599,0.085719,-0.044764,0.024959,16.153944,-76.920300,-15.430259
00203,148436,9.556218,0.704795,2.268767,0.106234,-0.040917,0.023134,16.222105,-76.972198,-15.375271
00204,148636,9.550204,0.756021,2.305397,0.103953,-0.042645,0.029362,16.260541,-77.027909,-15.292463
00205,148836,9.505538,0.878197,2.299645,0.105512,-0.038638,0.030421,16.290349,-77.079443,-15.198962
00206,149036,9.485815,0.867964,2.217995,0.106207,-0.034874,0.029284,16.321352,-77.126400,-15.105864
00207,149236,9.552186,0.796037,2.172154,0.112325,-0.033131,0.031017,16.348649,-77.171963,-15.001775
00208,149436,9.666818,0.713700,2.273403,0.132607,-0.034472,0.032866,16.391973,-77.219540,-14.890303
00209,149636,9.722619,0.705426,2.347191,0.166017,-0.029449,0.032723,16.466927,-77.261473,-14.772028
00210,149836,9.582333,0.695082,2.341516,0.173147,-0.013476,0.032366,16.528673,-77.285658,-14.631852
00211,150036,9.438268,0.729188,2.253397,0.151486,0.004871,0.032771,16.537138,-77.289746,-14.462502
00212,150236,9.365621,0.774552,2.232701,0.141431,0.006940,0.043411,16.479409,-77.294913,-14.237100
00213,150436,9.396456,0.861372,2.164844,0.149148,-0.001506,0.045116,16.434644,-77.309802,-14.015908
00214,150636,9.459922,0.943609,2.089388,0.136695,-0.013721,0.041258,16.412334,-77.336799,-13.832343
00215,150836,9.509862,1.010470,2.023776,0.108830,-0.025895,0.037467,16.394565,-77.375925,-13.686139
00216,151036,9.530347,0.956369,1.998984,0.072855,-0.042007,0.038163,16.355530,-77.432978,-13.560377
00217,151236,9.522138,0.889851,2.074690,0.037650,-0.058529,0.038162,16.299761,-77.508148,-13.458805
00218,151436,9.471621,0.812160,2.125271,0.029631,-0.071544,0.032009,16.283848,-77.595589,-13.407479
00219,151636,9.419843,0.671768,2.166859,0.052162,-0.079713,0.019943,16.366154,-77.688068,-13.430291
00220,151836,9.440244,0.482220,2.153788,0.083439,-0.067806,0.013707,16.498572,-77.765392,-13.467724
00221,152036,9.549407,0.394713,2.087685,0.104071,-0.043177,0.019233,16.589738,-77.817464,-13.438780
00222,152236,9.615165,0.393586,2.048507,0.112356,-0.035231,0.033690,16.604173,-77.865582,-13.321666
00223,152436,9.606665,0.406329,2.196649,0.103317,-0.052456,0.042113,16.590204,-77.935331,-13.186150
00224,152636,9.501783,0.318030,2.319260,0.093390,-0.077465,0.035606,16.635173,-78.030316,-13.122607
00225,152836,9.290029,0.048549,2.146021,0.135223,-0.110383,0.018850,16.865940,-78.155905,-13.200042
00226,153036,9.204545,-0.199393,2.061532,0.216848,-0.133239,0.013794,17.255978,-78.304785,-13.344670
00227,153236,9.385443,-0.232685,2.321004,0.257360,-0.154195,0.018495,17.707720,-78.477899,-13.504904
00228,153436,9.626789,-0.132081,2.759347,0.219062,-0.158711,0.036618,18.031704,-78.661819,-13.579560
00229,153636,9.894609,0.257279,2.855013,0.144351,-0.109695,0.032895,18.206404,-78.790612,-13.589305
00230,153836,10.003120,0.427372,2.739273,0.072496,-0.064497,0.015468,18.313354,-78.863644,-13.613954
00231,154036,10.036405,0.517058,2.700410,0.037924,-0.052953,-0.009706,18.499157,-78.914701,-13.759358
00232,154236,9.763107,0.360756,2.648528,0.068680,-0.091411,-0.032514,18.920677,-78.998686,-14.109025
00233,154436,9.322542,0.134820,2.651626,0.146763,-0.130664,-0.044328,19.580239,-79.119749,-14.609949
00234,154636,8.977706,-0.143382,2.547114,0.199760,-0.131638,-0.041660,20.298460,-79.241521,-15.108643
00235,154836,8.997893,-0.245687,2.493476,0.202896,-0.133405,-0.020655,20.915649,-79.372367,-15.500745
00236,155036,9.187963,-0.148247,2.478203,0.168622,-0.139101,0.005467,21.365802,-79.519225,-15.762785
00237,155236,9.303598,0.008153,2.430254,0.126562,-0.137006,0.014261,21.719386,-79.667019,-15.975577
00238,155436,9.336536,0.104806,2.392940,0.085177,-0.138692,0.011190,22.053922,-79.814870,-16.217152
00239,155636,9.361127,0.138623,2.580882,0.053287,-0.158208,0.001622,22.463752,-79.978702,-16.572255
00240,155836,9.365837,0.191503,2.632578,0.038914,-0.139838,-0.012726,22.907888,-80.115987,-16.978794
00241,156036,9.250218,0.217087,2.605221,0.032373,-0.132052,-0.037295,23.484292,-80.233035,-17.527066
00242,156236,9.317052,0.191002,2.664151,0.026686,-0.152957,-0.067841,24.311312,-80.356323,-18.336060
00243,156436,9.450574,0.160772,2.660815,0.014952,-0.152067,-0.082518,25.231765,-80.469238,-19.253223
00244,156636,9.426859,0.102238,2.772001,0.014079,-0.154841,-0.100495,26.290265,-80.573073,-20.311137
00245,156836,9.375236,-0.047890,2.736272,0.001879,-0.156828,-0.123108,27.501269,-80.663463,-21.537580
00246,157036,9.236199,-0.140876,2.618317,0.003886,-0.147260,-0.131420,28.753576,-80.735161,-22.803352
00247,157236,9.080948,-0.174476,2.483512,0.006715,-0.129136,-0.132241,29.966039,-80.783728,-24.025345
00248,157436,9.124407,-0.238459,2.510625,0.028027,-0.141571,-0.126157,31.220852,-80.843738,-25.265407
00249,157636,9.356743,-0.319478,2.727140,0.081106,-0.148757,-0.115598,32.512539,-80.912538,-26.481096
00250,157836,9.649453,-0.369991,2.892135,0.128432,-0.130618,-0.101484,33.715543,-80.968342,-27.551970
00251,158036,9.962007,-0.353222,3.039481,0.134204,-0.105984,-0.077307,34.688599,-81.012921,-28.383296
00252,158236,10.229161,-0.321549,3.147733,0.101604,-0.075953,-0.046017,35.316170,-81.047799,-28.902707
00253,158436,10.332253,-0.268417,3.201069,0.039744,-0.051828,-0.015834,35.590874,-81.079315,-29.136735
00254,158636,10.379126,-0.310505,3.384438,-0.024340,-0.011510,0.000964,35.517100,-81.084071,-29.092457
00255,158836,10.488261,-0.391428,3.685629,-0.081525,0.064101,0.013619,34.979368,-81.026036,-28.644979
00256,159036,10.459272,-0.552732,3.729190,-0.148659,0.179604,0.036763,33.763379,-80.872343,-27.588613
00257,159236,10.506564,-0.541521,3.557170,-0.224672,0.315573,0.075193,31.761870,-80.606594,-25.824144
00258,159436,11.117216,-0.134177,2.681052,-0.282907,0.427923,0.121033,29.158526,-80.245350,-23.515520
00259,159636,11.766320,0.330608,1.419217,-0.177317,0.365589,0.188885,26.644178,-79.967397,-21.172192
00260,159836,11.372808,0.159720,0.088668,0.144493,0.127358,0.208965,25.149727,-79.932251,-19.488922
00261,160036,10.413963,0.336713,0.217252,0.243532,-0.055673,0.214362,24.231409,-80.084884,-18.275597
00262,160236,9.337118,1.779305,1.042888,0.125207,-0.134719,0.113196,23.977586,-80.270771,-17.874678
00263,160436,8.513278,2.746450,1.387030,-0.226389,-0.134872,0.047094,23.723628,-80.425643,-17.882270
00264,160636,8.131139,3.035911,0.625254,-0.414838,-0.015646,0.037376,22.993211,-80.450743,-17.625420
00265,160836,8.903712,2.870057,-0.485218,-0.433622,-0.017559,0.039878,22.236617,-80.479051,-17.363608
00266,161036,10.332283,1.834664,-0.200462,-0.281165,-0.066367,0.023078,21.889962,-80.552318,-17.340155
00267,161236,11.276127,0.854017,0.624456,0.007368,-0.125182,-0.005889,22.215261,-80.676190,-17.662579
00268,161436,11.004378,0.540253,1.234840,0.124755,-0.161489,-0.046306,23.049242,-80.820427,-18.363942
00269,161636,10.129487,0.938883,1.761870,0.104185,-0.135675,-0.051595,23.845105,-80.933438,-19.050274
00270,161836,9.116946,1.484886,2.033657,0.024345,-0.100687,-0.023295,24.277814,-81.021547,-19.461284
00271,162036,8.232563,1.625711,1.833622,-0.076919,-0.062565,-0.011333,24.409884,-81.074848,-19.685261
00272,162236,7.890266,1.291774,1.484888,-0.129806,-0.078966,0.000133,24.459161,-81.150497,-19.886675
00273,162436,7.910171,0.832131,1.374468,-0.120666,-0.120009,0.019377,24.519294,-81.278047,-20.088382
00274,162636,8.206348,0.578311,1.365975,-0.094730,-0.164883,0.025066,24.717262,-81.455038,-20.399333
00275,162836,8.502609,0.715599,1.367218,-0.093239,-0.206162,0.025922,25.059130,-81.675157,-20.853831
00276,163036,8.603207,1.000575,1.473496,-0.093874,-0.204139,0.019410,25.463767,-81.889478,-21.372183
00277,163236,8.646437,1.131139,1.524759,-0.066116,-0.207744,-0.007104,26.137225,-82.093452,-22.129562
00278,163436,8.885699,1.029439,1.675226,-0.038647,-0.226913,-0.036144,27.174605,-82.300356,-23.222084
00279,163636,9.069591,1.015614,2.054647,-0.055764,-0.244502,-0.052907,28.452365,-82.512763,-24.576349
00280,163836,8.919294,1.093945,2.146478,-0.055055,-0.236074,-0.062142,29.841558,-82.706964,-26.041523
00281,164036,8.637279,1.082950,1.972915,-0.009801,-0.217955,-0.080144,31.415246,-82.867502,-27.639808
00282,164236,8.517814,0.857434,2.104077,0.015074,-0.237013,-0.107102,33.397727,-83.023266,-29.620750
00283,164436,8.537680,0.578544,2.354825,0.034146,-0.182725,-0.094314,35.089377,-83.127577,-31.286206
00284,164636,8.716902,0.633701,2.372974,0.106901,-0.076722,-0.067041,36.098746,-83.146143,-32.180314
00285,164836,9.173480,0.793471,2.444491,0.170612,0.001318,-0.005706,36.271115,-83.132493,-32.157880
00286,165036,9.414857,1.442200,2.133422,0.115596,0.005828,0.035668,36.038207,-83.142172,-31.790726
00287,165236,9.590223,1.893110,1.905781,-0.034649,-0.004523,0.043234,35.633928,-83.165830,-31.424340
00288,165436,9.968852,2.521089,2.005935,-0.270499,0.007395,0.018316,35.089781,-83.160858,-31.189223
00289,165636,10.954729,2.440200,2.935646,-0.415919,0.108570,-0.021152,34.146891,-83.033595,-30.720242
00290,165836,11.667832,1.250686,4.346088,-0.274126,0.347355,-0.009015,32.117776,-82.682368,-28.992614
00291,166036,12.399626,0.114793,5.148280,-0.044780,0.631891,0.051372,28.891975,-82.074715,-25.790763
00292,166236,13.357396,-0.717853,3.526941,0.162063,0.830830,0.133083,25.147021,-81.281486,-21.819339
00293,166436,14.114238,0.322138,1.337377,0.107176,0.789518,0.255542,21.319452,-80.551587,-17.819772
00294,166636,13.664753,2.370479,-1.742268,-0.135270,0.347061,0.144759,19.408677,-80.224184,-16.039596
00295,166836,11.971516,3.002946,-1.956037,-0.333414,0.002642,-0.154294,19.973186,-80.150985,-17.000530
00296,167036,9.926284,1.727810,-0.592256,-0.371676,-0.125791,-0.322389,21.823769,-80.144073,-19.311310
00297,167236,9.250962,-0.330512,0.221886,-0.325838,-0.153925,-0.329838,23.840355,-80.151086,-21.737356
00298,167436,9.430546,-1.597785,1.133038,0.072519,0.028163,-0.241976,25.271856,-79.998382,-23.106740
00299,167636,10.020211,-0.657019,1.026908,0.370288,0.218017,-0.180267,26.111573,-79.676284,-23.529359
00300,167836,10.818906,0.854805,0.982919,0.285926,0.200281,-0.105326,26.457558,-79.410122,-23.548593
00301,168036,10.268197,2.258843,0.861983,0.009136,0.131028,-0.092066,26.599990,-79.221931,-23.683340
00302,168236,8.711256,2.850709,0.478605,-0.311146,0.061391,-0.205373,27.163825,-79.046175,-24.620801
00303,168436,7.460532,2.311238,0.577529,-0.474401,0.029163,-0.326503,28.231763,-78.836179,-26.263004
00304,168636,7.087144,0.983448,0.978170,-0.317777,0.017717,-0.372293,29.686057,-78.605536,-28.117409
00305,168836,7.425623,-0.445355,1.346286,-0.067510,0.029890,-0.301806,30.983945,-78.395392,-29.521112
00306,169036,7.996210,-0.976885,1.532084,-0.014079,0.099458,-0.163163,31.443975,-78.195628,-30.007832
00307,169236,8.130940,-0.180521,1.139066,-0.067456,0.149878,-0.072315,31.266579,-78.000914,-29.906053
00308,169436,8.430182,0.687145,1.129276,-0.112531,0.160713,-0.066814,30.987925,-77.799058,-29.753461
00309,169636,8.682857,1.285955,1.511810,-0.189618,0.094830,-0.099219,30.951326,-77.642815,-29.938856
00310,169836,8.750603,1.187361,2.138500,-0.224718,0.005158,-0.131523,31.256518,-77.555229,-30.515484
00311,170036,8.742284,0.438841,2.582168,-0.184967,-0.038493,-0.145786,31.780506,-77.500749,-31.269798
00312,170236,8.634760,-0.274410,2.657294,-0.101989,-0.049645,-0.137551,32.385804,-77.460538,-32.010295
00313,170436,8.312498,-0.453126,2.600029,-0.001960,-0.090367,-0.127249,33.168191,-77.464078,-32.814999
00314,170636,8.397091,0.055571,2.775812,0.048975,-0.087328,-0.115533,33.947912,-77.469656,-33.557299
00315,170836,8.799131,0.938409,2.950417,0.034408,-0.026756,-0.127983,34.585784,-77.407529,-34.171530
00316,171036,9.440114,1.271355,2.791403,-0.026197,-0.017665,-0.143421,35.185214,-77.325036,-34.817755
00317,171236,9.848776,1.048648,2.620656,-0.043272,0.037978,-0.151246,35.624247,-77.184001,-35.319936
00318,171436,9.880278,0.655746,2.342776,0.014254,0.071471,-0.176875,36.122280,-76.993858,-35.815427
00319,171636,10.205174,0.011655,2.556726,0.019826,0.055188,-0.162031,36.599349,-76.828119,-36.283339
00320,171836,11.155160,-0.453445,3.695320,0.130330,0.307654,-0.116204,36.286814,-76.460757,-35.810315
00321,172036,12.021453,0.182663,5.289446,0.134804,0.642162,-0.042641,34.833364,-75.828378,-34.156234
00322,172236,12.272452,1.408720,5.861440,-0.066902,0.792256,0.039213,32.634112,-75.091786,-31.965716
00323,172436,13.615269,3.365020,3.631421,-0.195631,0.964763,0.063190,30.062152,-74.178039,-29.533151
00324,172636,14.700088,2.743504,-0.263440,-0.072972,0.684262,0.044610,28.478137,-73.513044,-27.972949
00325,172836,12.621852,1.292240,-2.968158,0.139634,0.036234,0.008918,28.523022,-73.477788,-27.854384
00326,173036,9.701131,1.817326,-0.925360,0.151375,-0.125674,-0.013524,28.962103,-73.594145,-28.132585
00327,173236,8.127271,1.934880,-0.082635,0.461610,-0.130075,-0.021413,29.801252,-73.710191,-28.456823
00328,173436,8.946183,2.979827,1.463176,0.433448,-0.186509,0.017613,30.598857,-73.903251,-28.770907
00329,173636,11.421057,3.893746,2.715038,-0.123999,-0.195419,0.128252,30.405190,-74.168610,-28.717752
00330,173836,11.852269,4.028822,1.410337,-0.383497,-0.147900,0.251371,29.375267,-74.456988,-28.104589
00331,174036,10.132249,2.308278,0.432655,-0.373615,-0.008151,0.115628,28.546490,-74.527762,-27.688738
00332,174236,8.260522,0.272732,0.020001,-0.055827,-0.073314,-0.072921,28.894769,-74.560595,-28.116366
00333,174436,7.154512,0.224295,0.876743,0.152973,-0.313306,-0.092412,30.052955,-74.820805,-29.135354
00334,174636,6.887010,0.546568,1.936922,0.174725,-0.354877,-0.023259,31.110257,-75.157058,-30.022711
00335,174836,7.010598,1.318338,2.009841,0.118736,-0.214701,0.103628,31.345493,-75.428497,-30.125234
00336,175036,7.002303,2.157789,1.413466,0.034719,-0.061830,0.186421,30.820643,-75.598769,-29.541933
00337,175236,7.321074,2.385103,1.259490,-0.005091,-0.025548,0.181331,30.176610,-75.728607,-28.882952
00338,175436,7.854586,1.918089,1.374015,0.038402,-0.057387,0.151570,29.761604,-75.871456,-28.409110
00339,175636,8.293949,1.316226,1.504782,0.084031,-0.082742,0.128697,29.539640,-76.026004,-28.080644
00340,175836,8.694288,1.192181,1.781510,0.118698,-0.111283,0.113286,29.479397,-76.200144,-27.878076
00341,176036,8.884792,1.406755,2.532124,0.129443,-0.121525,0.093337,29.533888,-76.372972,-27.781100
00342,176236,8.588682,1.548671,2.987165,0.147941,-0.066894,0.078226,29.543169,-76.482335,-27.615891
00343,176436,8.303359,1.649724,2.969368,0.158687,-0.000090,0.070442,29.438676,-76.520132,-27.321072
00344,176636,8.149146,1.705266,3.017385,0.131929,0.036471,0.045570,29.320699,-76.506766,-27.043939
00345,176836,7.913495,1.553791,3.101193,0.114562,0.071710,0.015713,29.225351,-76.440778,-26.810520
00346,177036,7.872289,1.201338,3.016787,0.148612,0.142172,0.019415,28.993425,-76.305715,-26.396361
00347,177236,8.114197,1.214292,2.760973,0.191904,0.156156,0.064285,28.602003,-76.180533,-25.766714
00348,177436,8.563370,1.703686,2.640793,0.150588,0.093716,0.116664,28.094766,-76.145344,-25.066302
00349,177636,9.206100,2.472767,2.520877,0.006883,0.048220,0.134541,27.451378,-76.163809,-24.395135
00350,177836,10.319419,3.191271,2.598065,-0.237406,0.043095,0.060157,26.848431,-76.146477,-24.053768
00351,178036,11.208918,2.378419,3.419911,-0.339946,0.214594,0.003465,26.014704,-75.922800,-23.595437
00352,178236,11.659902,0.722530,5.571144,-0.183267,0.446917,0.006132,24.923744,-75.457441,-22.685815
00353,178436,11.624107,-0.090448,6.581773,0.119436,0.666718,0.086086,23.544262,-74.794256,-21.116700
00354,178636,11.785367,-0.183981,4.725231,0.176837,0.912023,0.233165,21.437922,-73.923520,-18.718926
00355,178836,12.718506,1.180120,2.018377,0.326474,0.868950,0.366673,19.309879,-73.129707,-16.109520
00356,179036,12.631184,2.624154,-0.909239,0.458169,0.325019,0.219704,18.667151,-72.854595,-14.887743
00357,179236,12.042734,2.372957,-2.070124,0.217510,-0.260515,-0.134670,19.723137,-73.082875,-15.730522
00358,179436,10.890639,0.964827,-0.514729,0.148157,-0.414606,-0.232564,21.287773,-73.432904,-17.186083
00359,179636,10.970366,-0.169858,1.429746,0.052072,-0.320161,-0.157376,22.388569,-73.705429,-18.270633
00360,179836,12.553078,0.481762,3.558250,-0.084804,-0.057595,-0.014494,22.439523,-73.759212,-18.424177
00361,180036,11.872975,2.711682,3.042562,-0.044504,0.214112,-0.041627,22.232138,-73.513122,-18.260277
00362,180236,9.922581,3.303554,1.723680,0.063790,0.150196,-0.172475,22.710859,-73.277570,-18.682364
00363,180436,8.210560,2.513407,1.464093,0.119796,-0.086886,-0.312471,24.087204,-73.225787,-19.974949
00364,180636,6.697510,1.716584,1.592267,0.013336,-0.165202,-0.349121,25.587348,-73.228439,-21.524341
00365,180836,5.615616,1.112306,1.285535,-0.293268,-0.203799,-0.291509,26.606790,-73.290043,-22.938379
00366,181036,5.650243,0.885944,1.031081,-0.549871,-0.292225,-0.197891,27.178970,-73.484998,-24.191592
00367,181236,6.589638,0.935900,1.478923,-0.573603,-0.262031,-0.081594,27.287558,-73.708072,-24.988573
00368,181436,7.702959,0.606732,1.819074,-0.421886,-0.164513,0.062652,26.895809,-73.907589,-25.082738
00369,181636,8.827682,0.362128,1.629653,-0.377281,-0.173519,0.140321,26.287490,-74.156715,-24.898462
00370,181836,9.599376,0.465146,1.816263,-0.504206,-0.199371,0.059379,25.864130,-74.391508,-25.057744
00371,182036,9.381934,0.598295,2.269881,-0.595430,-0.198335,-0.071547,25.818132,-74.560089,-25.717096
00372,182236,8.845845,0.372123,3.025787,-0.524212,-0.232211,-0.129798,26.141416,-74.733694,-26.674360
00373,182436,8.439743,-0.034097,3.234637,-0.345953,-0.217977,-0.116212,26.603597,-74.897620,-27.563300
00374,182636,8.088121,0.013197,2.990462,-0.250410,-0.206877,-0.072555,26.999875,-75.070810,-28.270108
00375,182836,8.069736,0.359176,3.203059,-0.254716,-0.155491,-0.038786,27.169138,-75.207972,-28.746776
00376,183036,8.588097,0.789764,3.543085,-0.205811,-0.083398,-0.045237,27.278927,-75.267552,-29.103873
00377,183236,9.299784,0.735611,3.170305,-0.132227,-0.036914,-0.071477,27.481420,-75.265527,-29.469682
00378,183436,9.415714,0.318895,2.810408,-0.150360,0.050122,-0.109270,27.630762,-75.154740,-29.802213
00379,183636,9.148312,0.119497,2.634170,-0.224527,0.026072,-0.146935,27.881299,-75.047999,-30.327691
00380,183836,9.336783,0.062001,3.134278,-0.152653,0.056958,-0.157489,28.183545,-74.903615,-30.821888
00381,184036,10.453037,1.066537,4.040648,0.081673,0.369618,-0.173507,28.183352,-74.434028,-30.724880
00382,184236,11.124573,2.072391,6.012339,-0.143631,0.542222,-0.141823,27.499408,-73.805274,-30.185264
00383,184436,12.481203,2.906403,6.617693,-0.626761,0.769768,-0.051239,25.629932,-72.985370,-28.984319
00384,184636,14.298480,3.897552,3.279643,-0.840300,0.736489,-0.027435,23.634982,-72.200462,-27.902887
00385,184836,15.294536,2.786625,-1.689504,-0.568786,-0.187663,-0.031095,23.356922,-72.380835,-28.294901
00386,185036,12.442671,2.034971,-2.812943,-0.486374,-0.844883,-0.270481,24.994996,-73.136675,-30.592941
00387,185236,8.386629,1.419708,-1.220384,-0.121091,-0.502428,-0.492556,27.395808,-73.404577,-33.243937
00388,185436,8.933853,1.151568,0.765400,0.490630,-0.198186,-0.469643,29.914142,-73.346573,-35.284535
00389,185636,11.719399,1.716953,3.827192,0.248686,-0.048497,-0.090828,30.602060,-73.342605,-35.704359
00390,185836,11.354288,2.734128,3.380852,-0.429148,-0.262612,0.212189,29.922453,-73.725189,-35.507674
00391,186036,10.677033,3.734175,1.223995,-0.720991,-0.180125,0.281617,28.482621,-74.063022,-34.867908
00392,186236,9.006418,2.287503,0.097390,-0.420069,-0.011932,0.055501,27.842972,-74.105820,-34.702073
00393,186436,8.120420,0.308998,0.603509,0.155420,-0.079429,-0.249794,29.070702,-74.050704,-35.792360
00394,186636,7.986493,-0.818344,1.759340,0.362939,-0.227817,-0.301656,31.006773,-74.105216,-37.372144
00395,186836,7.640623,-0.390565,2.379727,0.178139,-0.207458,-0.097229,31.995335,-74.251263,-38.186617
00396,187036,6.761318,1.603981,1.731882,-0.012496,-0.072809,0.148924,31.632163,-74.413496,-37.823436
00397,187236,6.598278,2.613409,1.122325,0.056227,-0.086801,0.229430,31.086147,-74.636447,-37.189022
00398,187436,7.235164,2.195082,1.280350,0.218252,-0.147137,0.149674,31.132163,-74.870526,-36.976405
00399,187636,7.805316,1.373815,1.334585,0.321439,-0.248730,0.049760,31.890931,-75.144480,-37.379493
00400,187836,8.053664,0.641125,1.376301,0.340959,-0.307959,0.033286,32.895106,-75.464211,-38.012666
00401,188036,8.157400,0.852496,1.750078,0.349490,-0.305690,0.084182,33.747417,-75.811215,-38.478096
00402,188236,8.128474,1.592749,2.275666,0.388317,-0.285313,0.101214,34.558327,-76.147873,-38.854330
00403,188436,8.157172,2.155711,2.647464,0.441591,-0.268560,0.095111,35.438012,-76.462921,-39.238002
00404,188636,8.035567,2.368163,2.782566,0.419458,-0.214509,0.057754,36.313847,-76.700678,-39.643355
00405,188836,8.087926,2.033105,2.667323,0.369073,-0.110935,0.041096,36.914503,-76.830070,-39.825051
00406,189036,8.487306,1.723205,2.631586,0.332569,0.006267,0.099729,36.901192,-76.891839,-39.419199
00407,189236,8.686696,1.717485,2.811679,0.299177,0.063176,0.172316,36.390945,-76.950113,-38.542601
00408,189436,8.805430,1.806175,2.733183,0.310673,0.115795,0.212977,35.571427,-76.984281,-37.335222
00409,189636,9.236479,2.194142,2.575554,0.250112,0.154797,0.265833,34.351560,-77.011305,-35.788314
00410,189836,10.233222,3.036794,2.993423,0.006118,0.119437,0.280295,32.883091,-77.072495,-34.273416
00411,190036,10.919847,2.797582,3.840944,-0.105587,0.229568,0.248382,31.124942,-76.996957,-32.592542
00412,190236,11.334229,1.570821,4.935405,0.069816,0.506918,0.181776,29.207978,-76.595412,-30.540543
00413,190436,12.584927,0.060281,5.414578,0.335650,0.856497,0.227363,26.786418,-75.846558,-27.650622
00414,190636,14.861248,-0.182847,3.617831,0.517514,1.091343,0.435376,23.614164,-74.923067,-23.759024
00415,190836,15.994351,1.638300,0.402903,0.576747,0.632786,0.555680,21.122627,-74.492205,-20.490128
00416,191036,13.667441,2.999887,-0.698527,0.275086,0.062680,0.250729,20.391528,-74.525725,-19.403239
00417,191236,11.055547,2.270311,0.431971,0.063565,-0.226100,-0.143370,21.375357,-74.708748,-20.346785
00418,191436,9.594301,0.429701,0.007380,0.009499,-0.368923,-0.223353,22.868411,-75.004278,-21.880987
00419,191636,9.771695,-0.988087,0.451232,0.054279,-0.294438,-0.080179,23.768332,-75.278793,-22.746564
00420,191836,9.752974,0.439202,1.732396,0.104392,-0.000459,-0.001125,23.908969,-75.280008,-22.767228
00421,192036,9.359964,1.865698,1.710957,0.165087,0.006183,0.025930,24.000629,-75.286878,-22.665267
00422,192236,9.149207,2.499800,1.520817,0.184523,-0.077111,-0.039163,24.525678,-75.350235,-22.988183
00423,192436,8.634494,2.057587,1.119434,0.058863,-0.141421,-0.140074,25.434450,-75.430640,-23.856241
00424,192636,7.550058,1.504269,0.941056,-0.221072,-0.191374,-0.215710,26.431085,-75.521087,-25.146038
00425,192836,6.314986,1.333851,0.776418,-0.400024,-0.279265,-0.267180,27.623448,-75.668308,-26.848897
00426,193036,5.934747,0.679456,0.983108,-0.412008,-0.343842,-0.252783,28.916660,-75.879334,-28.668628
00427,193236,6.852493,0.267267,1.536835,-0.324333,-0.326124,-0.158689,29.938654,-76.116576,-30.103595
00428,193436,7.964457,0.233279,1.579162,-0.235571,-0.270891,-0.043334,30.503186,-76.360926,-30.961473
00429,193636,8.727828,0.352218,1.346963,-0.299800,-0.267062,-0.004355,30.848159,-76.622865,-31.668398
00430,193836,9.116683,0.414423,1.473624,-0.417345,-0.290229,-0.051629,31.334662,-76.878529,-32.658421
00431,194036,9.074629,0.394318,1.786673,-0.468087,-0.304805,-0.111222,32.081832,-77.110111,-33.974752
00432,194236,8.913604,0.287085,2.116350,-0.425476,-0.297368,-0.119051,32.926504,-77.325505,-35.339921
00433,194436,8.825009,0.024576,2.446654,-0.348797,-0.250969,-0.080853,33.596748,-77.516339,-36.435386
00434,194636,8.828260,-0.241595,2.670823,-0.260474,-0.172105,-0.041253,33.988147,-77.654988,-37.141153
00435,194836,8.903053,0.022578,3.018297,-0.217770,-0.125798,-0.027383,34.239091,-77.757534,-37.652905
00436,195036,9.079065,0.497894,3.249216,-0.189206,-0.082078,-0.043207,34.464006,-77.807669,-38.104503
00437,195236,9.389324,0.755662,3.122359,-0.188637,0.046825,-0.088388,34.498418,-77.706172,-38.360635
00438,195436,9.312435,0.604032,2.877436,-0.193482,0.128376,-0.097956,34.323647,-77.521216,-38.408511
00439,195636,9.254024,0.453012,2.464837,-0.213800,0.094167,-0.089224,34.187479,-77.374243,-38.519898
00440,195836,9.637527,0.226876,2.309743,-0.142542,0.045039,-0.070470,34.192530,-77.285986,-38.692476
00441,196036,10.893208,0.144383,3.180932,0.057596,0.313287,-0.086797,33.740268,-76.932409,-38.160932
00442,196236,11.646352,1.237784,5.291512,0.015471,0.606927,-0.094585,32.537069,-76.289710,-36.906183
00443,196436,12.241466,2.479502,6.950464,-0.326059,0.715457,-0.108060,30.860431,-75.524617,-35.563185
00444,196636,14.069014,3.633660,4.660069,-0.445230,0.957017,-0.123709,28.768163,-74.499417,-33.925805
00445,196836,15.515321,2.532380,-0.654813,-0.246615,0.633971,0.082191,26.989921,-73.899407,-32.371528
00446,197036,12.781170,1.158508,-4.367124,-0.211668,-0.301361,0.042991,27.147016,-74.229833,-32.786915
00447,197236,10.109940,1.117634,-2.007718,0.063108,-0.541653,-0.130629,28.747426,-74.709838,-34.372489
00448,197436,9.290447,1.738486,0.150198,0.326011,-0.430824,-0.156631,30.610503,-75.052155,-35.914844
00449,197636,10.579750,2.781045,3.039775,0.079847,-0.333826,-0.050440,31.646664,-75.351477,-36.891312
