1.012399953,0.046735633,-0.126169895,-0.001249062,-0.009548557,-0.008135102,3
1.026363845,0.047469421,-0.133387854,-0.001684836,-0.009590602,-0.008419329,3
1.045091035,0.041044495,-0.144555378,-0.00207956,-0.009532255,-0.008738759,3
1.074592037,0.032782857,-0.16266768,-0.002468855,-0.009348018,-0.009065188,3
1.106434817,0.032962327,-0.180039565,-0.002687371,-0.009080582,-0.00921958,3
1.143900313,0.040829029,-0.189079655,-0.002948856,-0.00882058,-0.009341281,3
1.177029669,0.050515518,-0.187605451,-0.002997708,-0.008303701,-0.009501258,3
1.205557249,0.060167131,-0.179312303,-0.003080733,-0.007717357,-0.009585121,3
1.249202837,0.065265203,-0.170115381,-0.003548342,-0.007434893,-0.00982575,3
1.287254159,0.072290232,-0.123983521,-0.004077979,-0.006578198,-0.009952112,3
1.325551029,0.089528534,-0.111618749,-0.004940573,-0.005651725,-0.009932477,3
1.370308209,0.131450291,-0.115229666,-0.005857185,-0.004880359,-0.00966956,3
1.409341416,0.155262398,-0.166164796,-0.006428135,-0.003588013,-0.009488029,3
1.394003763,0.176807982,-0.280613563,-0.006441295,-0.002821813,-0.009601458,3
1.341508466,0.179045648,-0.404556398,-0.005887327,-0.002644924,-0.010203683,3
1.239257749,0.129506202,-0.503266253,-0.004984922,-0.002423617,-0.011371518,3
1.149838324,0.027680503,-0.549147976,-0.004176625,-0.002363071,-0.012333561,3
1.097004074,-0.012256887,-0.624598716,-0.003688003,-0.001701644,-0.012545741,3
1.054019568,-0.006410956,-0.701314618,-0.00445319,-0.00119384,-0.011925992,3
1.030732207,0.074383301,-0.688309362,-0.00556109,-0.002917772,-0.01058619,3
1.042020874,0.203659965,-0.587349197,-0.005960666,-0.005472078,-0.008709577,3
1.026055789,0.352211713,-0.526298481,-0.005357079,-0.006767392,-0.006918136,3
0.94640494,0.426675062,-0.544416799,-0.004530194,-0.004922492,-0.006309871,3
0.841527535,0.390776565,-0.659644425,-0.004030576,-0.001954228,-0.007359355,3
0.753953083,0.328696548,-0.784602693,-0.003583475,0.000237731,-0.009125227,3
0.652929084,0.303741237,-0.862112138,-0.002589702,0.000512865,-0.009363447,3
0.614449073,0.319496668,-0.911904065,-0.001420558,-0.002223689,-0.009676542,3
0.662201771,0.331801686,-0.887726696,-0.000707347,-0.005793586,-0.009524174,3
0.806560038,0.34523767,-0.805147731,-0.001157345,-0.008990819,-0.008877373,3
0.987703344,0.370234382,-0.681937767,-0.001474559,-0.009093392,-0.007538164,3
1.186720032,0.378933683,-0.600337118,-0.001785838,-0.00599573,-0.006449114,3
1.323707994,0.37535193,-0.579930557,-0.001831025,-0.001745259,-0.005518801,3
1.401660404,0.364249157,-0.575621543,-0.002025647,0.001197767,-0.004639888,3
1.42963591,0.373470757,-0.624154834,-0.002558862,0.002739347,-0.003155381,3
1.400196397,0.40523818,-0.661360301,-0.002812214,0.002805303,-0.00160867,3
1.357736638,0.426756742,-0.668892741,-0.003414806,0.001820989,-0.00018408,3
1.30974655,0.421158194,-0.639336573,-0.004577772,0.000866853,0.001698537,3
1.30744556,0.433394074,-0.616043807,-0.005970894,-0.000753075,0.004292463,3
1.372758179,0.471855323,-0.554130412,-0.009242007,-0.001052294,0.007138205,3
1.484406806,0.50174555,-0.450621466,-0.012922435,0.002299855,0.00988935,3
1.523783963,0.498238032,-0.402872643,-0.014916212,0.007601136,0.012143181,3
1.510019935,0.472902265,-0.411081868,-0.015830468,0.011100242,0.01430964,3
1.472850974,0.413259472,-0.378907884,-0.015556765,0.013018568,0.016334781,3
1.448777615,0.373531226,-0.336755977,-0.015241716,0.014895547,0.018228638,3
1.375871271,0.339114988,-0.310927177,-0.014723249,0.014430365,0.01997854,3
1.317216685,0.286789984,-0.274231057,-0.013895578,0.012475683,0.020598271,3
1.258883717,0.235483167,-0.189678738,-0.01190428,0.012431631,0.020595042,3
1.115671203,0.185255209,-0.175375077,-0.010716793,0.013479178,0.020293432,3
0.883324479,0.204050415,-0.228103889,-0.011541862,0.013756825,0.020535788,3
0.681153707,0.225259288,-0.276137111,-0.01298984,0.012936764,0.019027038,3
0.525559391,0.144061224,-0.218082526,-0.011191121,0.011202326,0.017225702,3
0.398777462,0.069838528,-0.103457756,-0.007794832,0.010620468,0.016838029,3
0.305336175,0.035338367,-0.064645827,-0.004881005,0.012732875,0.017288987,3
0.206052628,0.016210429,-0.110328298,-0.002488298,0.014585088,0.018168633,3
0.124783387,-0.002482295,-0.118571378,0.000127304,0.013968184,0.01857704,3
0.09699765,-0.015136158,-0.100514345,0.002908713,0.011969468,0.01810348,3
0.096338607,0.002925668,-0.095042038,0.004931026,0.010387467,0.01659843,3
0.088214426,0.027930639,-0.088863067,0.006359386,0.009328907,0.014358108,3
0.0771916,0.025736312,-0.061573524,0.00817589,0.008632381,0.011673617,3
0.058454926,-0.024246302,-0.035236906,0.009840009,0.009682354,0.009398092,3
-0.006722887,-0.052785916,-0.043213228,0.01170053,0.011855131,0.007574502,3
-0.102819923,-0.076937282,-0.080160197,0.013382626,0.012612447,0.005826206,3
-0.178905131,-0.094134388,-0.098983649,0.015127484,0.011769471,0.003994064,3
-0.218491228,-0.09499666,-0.125397358,0.016498056,0.010384901,0.002218471,3
-0.2120817,-0.088447023,-0.121617372,0.017412836,0.008723644,0.000631966,3
-0.214707265,0.028089919,-0.104120775,0.01855374,0.006519154,-0.000293896,3
-0.065760887,0.150405898,-0.283183044,0.017339375,0.000255708,-0.003858836,3
0.21695472,0.069498657,-0.457217398,0.017690169,-0.002266886,-0.007348447,3
0.556114473,-0.082500752,-0.379397858,0.018086795,-0.00227015,-0.010127517,3
0.848279076,-0.181597283,-0.16896045,0.013611055,0.002742994,-0.008477448,3
0.85602739,-0.114043022,-0.182446299,0.008956401,0.007209746,-0.006369963,3
0.826577272,0.037147752,-0.316800946,0.008021027,0.001714734,-0.006900229,3
1.035094145,0.084496948,-0.403810679,0.009977279,-0.004770124,-0.006978437,3
1.424600858,-0.008289885,-0.368761912,0.012437583,-0.006757234,-0.006677124,3
1.844543957,-0.198581473,-0.377172021,0.015230232,-0.005266461,-0.007323873,3
2.245780873,-0.336667975,-0.467167993,0.018136798,-0.001154221,-0.010295505,3
2.462850413,-0.300725936,-0.54885287,0.019972431,0.00232223,-0.011029416,3
2.252913584,-0.092104337,-0.734826878,0.02169172,0.002458471,-0.005768296,3
1.933355529,-0.031652297,-0.993739554,0.023277142,-0.002025018,-0.001798125,3
1.845560105,-0.089878093,-0.976971749,0.026012649,-0.0099193,-0.001557113,3
