0.902696028,0.158173076,-0.056295473,-0.004738953,-0.003089721,-0.001213999,2
0.901029811,0.167341855,-0.047665921,-0.004053492,-0.002891871,-0.001175724,2
0.913529289,0.169942029,-0.041379166,-0.003707149,-0.002489538,-0.001158707,2
0.93695319,0.160678009,-0.033949616,-0.003562671,-0.001827517,-0.001068979,2
0.954333947,0.140859009,-0.030840093,-0.003122289,-0.00116417,-0.000979653,2
0.97491131,0.121112204,-0.027860992,-0.002705295,-0.000660171,-0.000816762,2
0.997936706,0.10629481,-0.018324912,-0.002204874,-0.000216927,-0.000658932,2
1.013342273,0.097374741,-0.009222313,-0.001668447,0.00023911,-0.000554159,2
1.00914196,0.100078416,-0.000913156,-0.001238521,0.000265552,-0.000449457,2
0.992983639,0.108888866,0.005582232,-0.001222202,-0.000250647,-0.000363674,2
0.977945578,0.118104755,0.017329771,-0.00195353,-0.000974644,-0.000251275,2
0.962415198,0.12248821,0.027329108,-0.002718106,-0.001218502,-0.000130044,2
0.948397669,0.113851009,0.033885374,-0.003138591,-0.000971956,7.08E-05,2
0.931587545,0.104488485,0.027760448,-0.003306369,-0.000553758,0.000402229,2
0.915305634,0.095575961,0.028449674,-0.003186936,-1.88E-05,0.000739129,2
0.900958533,0.097782219,0.025225026,-0.003094329,0.000518956,0.001033898,2
0.892722999,0.104595351,0.017468962,-0.002972645,0.000766636,0.00121639,2
0.885572749,0.111482005,0.014649243,-0.003026349,0.000648774,0.001348686,2
0.88661755,0.113131396,0.022014653,-0.003146654,0.000431009,0.001518279,2
0.887758103,0.115571067,0.030332275,-0.003346564,2.71E-05,0.001620783,2
0.886227713,0.118090989,0.039541943,-0.003493748,-0.000558505,0.001735084,2
0.884775433,0.122726823,0.055913283,-0.003518444,-0.001026097,0.001824236,2
0.883432977,0.124406296,0.075111582,-0.003430148,-0.001344951,0.00184401,2
0.888155996,0.120887867,0.085033115,-0.003151175,-0.001594899,0.001867537,2
0.893155155,0.107561094,0.100702686,-0.002817101,-0.001572542,0.001947194,2
0.90661133,0.088811062,0.105873158,-0.002462415,-0.001243163,0.001995225,2
0.909404333,0.066532404,0.107088455,-0.001857152,-0.00090237,0.002115165,2
0.907825098,0.051875921,0.104015235,-0.001072767,-0.000659019,0.002339073,2
0.904648988,0.038694967,0.102677979,-0.000422736,-0.000512289,0.002637088,2
0.898914002,0.03763538,0.100337526,0.000217014,-0.000433051,0.002913461,2
0.88839359,0.042170466,0.094796082,0.000723055,-0.000573218,0.003188315,2
0.888186792,0.048797092,0.094029358,0.001377903,-0.000743126,0.003418838,2
0.901138615,0.05658599,0.100930083,0.001856943,-0.000874305,0.003721321,2
0.922518393,0.064918703,0.106006332,0.002188852,-0.000823132,0.004056948,2
0.936484324,0.064925433,0.120185996,0.00263522,-0.000576744,0.004392697,2
0.965083591,0.062855715,0.131280509,0.003100577,-0.000154933,0.004796252,2
0.990536626,0.056942891,0.140861762,0.003603546,0.000590427,0.005247647,2
1.015563419,0.050139344,0.146882677,0.003944392,0.001394623,0.005703684,2
1.035433507,0.048751103,0.160231374,0.003930307,0.002180597,0.006138236,2
1.044218056,0.06695732,0.172062325,0.003543437,0.002925591,0.006495033,2
1.050373879,0.088804536,0.185662688,0.002508038,0.003722648,0.00679893,2
1.056051761,0.111201481,0.19402844,0.001434434,0.00465221,0.006980654,2
1.058405572,0.13707627,0.202636272,0.000648198,0.005496757,0.006936043,2
1.059058292,0.15633361,0.19405067,-3.83E-05,0.006070761,0.006715957,2
1.069934687,0.159222364,0.188728363,-0.000514139,0.006402042,0.0063131,2
1.076827357,0.132139722,0.178558529,-0.000541837,0.006747932,0.005885669,2
1.079860911,0.101116895,0.176968384,-0.000348595,0.00668962,0.005502936,2
1.096760158,0.069960894,0.181641539,1.86E-05,0.006627172,0.00515675,2
1.136116003,0.043639571,0.200298675,0.000470803,0.007057326,0.004814613,2
1.174297543,0.025789847,0.208849607,0.000861006,0.008213903,0.004451358,2
1.18793951,0.006815375,0.194909475,0.001114393,0.009010035,0.004033613,2
1.189402293,-0.008920885,0.165242769,0.00131727,0.008966821,0.003662434,2
1.212600939,-0.012905019,0.125522171,0.001138618,0.008583774,0.003267221,2
1.265606808,-0.012153896,0.081044597,0.000719477,0.008577595,0.002667422,2
1.32142954,-0.010278943,0.024767377,0.000379557,0.0091875,0.002053083,2
1.316490545,-0.018784396,-0.066506911,0.000698795,0.009198409,0.001382807,2
1.226321221,-0.036355534,-0.197615394,0.001686965,0.006968646,0.000892265,2
1.099038612,-0.053748834,-0.305581213,0.002218191,0.002396913,0.000175772,2
1.028387064,-0.110891793,-0.33675047,0.001508069,-0.003072565,-0.00052503,2
1.004206431,-0.156410191,-0.273859575,-0.000386189,-0.006749991,-0.000796952,2
1.003948647,-0.205157929,-0.162722336,-0.001051142,-0.008101836,-0.001061527,2
1.012013685,-0.23027099,-0.052703523,-0.000742184,-0.007640423,-0.00107795,2
1.025577746,-0.213150158,0.024673563,0.00156844,-0.005970161,-0.000973772,2
1.046782235,-0.146428291,0.065626284,0.004885491,-0.003967011,-0.001198867,2
1.051658415,-0.089436454,0.059229095,0.007650895,-0.002340905,-0.001553151,2
1.040979947,-0.045499228,0.030634212,0.008926137,-0.001537478,-0.001901589,2
1.02457098,-0.015743603,0.017882151,0.008467046,-0.001502065,-0.002122233,2
1.015119434,0.003833419,0.022376755,0.007103176,-0.001604167,-0.002196654,2
1.00123508,0.007829687,0.025582844,0.005571702,-0.001440054,-0.002210512,2
0.967813372,0.005653613,0.016717635,0.004567998,-0.001417469,-0.002293607,2
0.926686381,-0.005127235,0.007606777,0.004140532,-0.001635897,-0.002357975,2
0.888212488,-0.018227223,-0.000601735,0.003988392,-0.002159548,-0.002392148,2
0.847233357,-0.028464766,-0.00299613,0.004118907,-0.002898835,-0.002499957,2
0.809087915,-0.043260747,-0.001919208,0.004550405,-0.003538201,-0.00271369,2
0.777436026,-0.052327961,0.001528453,0.005380623,-0.004350408,-0.002970079,2
0.772318682,-0.065742328,0.012720042,0.006324148,-0.004902002,-0.003259629,2
0.784142393,-0.078137692,0.024118736,0.007070102,-0.004857181,-0.003463588,2
0.809371396,-0.086861976,0.038333274,0.007358273,-0.004247608,-0.00352005,2
0.82681456,-0.085449159,0.052527112,0.007134906,-0.003278112,-0.003379621,2
0.837407779,-0.090297808,0.053956958,0.006541703,-0.002330294,-0.003110037,2
0.846371391,-0.079147415,0.054129392,0.005659457,-0.001873681,-0.00291086,2
0.857718181,-0.063356906,0.054027216,0.004761956,-0.001507127,-0.002773607,2
0.869063646,-0.049187643,0.052357737,0.003842988,-0.001390975,-0.002778739,2
