SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
222449,-0.092754,-0.092665,0.02215,-20.591047,-78.522652,20.046959
222549,-0.076805,-0.105446,0.017009,-20.783584,-78.577022,20.197294
222649,-0.068237,-0.098865,0.01286,-20.955156,-78.628608,20.331228
222749,-0.067985,-0.084278,0.012623,-21.112388,-78.672354,20.450668
222849,-0.080815,-0.061468,0.020478,-21.275384,-78.702213,20.568477
222949,-0.087496,-0.04983,0.030559,-21.457693,-78.723689,20.702063
223049,-0.093436,-0.051718,0.043953,-21.681791,-78.743266,20.874772
223149,-0.097258,-0.064353,0.048058,-21.933253,-78.768561,21.073122
223249,-0.099393,-0.074062,0.043737,-22.185883,-78.799778,21.271386
223349,-0.09653,-0.077812,0.037224,-22.424729,-78.834235,21.457242
223449,-0.090567,-0.078863,0.027605,-22.636757,-78.871214,21.61922
223549,-0.09091,-0.068397,0.017054,-22.80997,-78.904885,21.741421
223649,-0.093012,-0.055146,0.01034,-22.952094,-78.932985,21.830707
223749,-0.099058,-0.047442,0.007589,-23.082036,-78.957595,21.904046
223849,-0.103139,-0.049741,0.011035,-23.226792,-78.982607,21.99009
223949,-0.107438,-0.058465,0.01621,-23.398769,-79.010993,22.101346
224049,-0.110487,-0.062853,0.022456,-23.595348,-79.040193,22.23587
224149,-0.112091,-0.055379,0.027389,-23.798168,-79.064247,22.375799
224249,-0.112898,-0.046649,0.030971,-24.001369,-79.082803,22.515631
224349,-0.117419,-0.045044,0.033728,-24.213248,-79.09978,22.661651
224449,-0.119869,-0.050008,0.034472,-24.435183,-79.119071,22.816466
224549,-0.117048,-0.06183,0.029139,-24.656349,-79.14568,22.972126
224649,-0.118491,-0.068217,0.021449,-24.866343,-79.177346,23.115548
224749,-0.121283,-0.06507,0.012521,-25.050608,-79.209443,23.231126
224849,-0.129032,-0.058647,0.000524,-25.19921,-79.24106,23.305866
224949,-0.132372,-0.052385,-0.006795,-25.322294,-79.271186,23.352676
225049,-0.128306,-0.049163,-0.011365,-25.426846,-79.300747,23.382991
225149,-0.118781,-0.050905,-0.007757,-25.538541,-79.330306,23.42613
225249,-0.11033,-0.064515,-0.000746,-25.683111,-79.365142,23.507644
225349,-0.092898,-0.073278,0.007181,-25.851981,-79.402482,23.624033
225449,-0.068598,-0.068654,0.01095,-26.012087,-79.436433,23.745656
225549,-0.055203,-0.061152,0.007865,-26.146676,-79.467246,23.849113
225649,-0.055557,-0.060641,0.002703,-26.267154,-79.499064,23.937997
225749,-0.072163,-0.067747,-0.002845,-26.392182,-79.535904,24.021823
225849,-0.089418,-0.073907,-0.001886,-26.539104,-79.575616,24.117849
225949,-0.093534,-0.07383,0.005856,-26.710879,-79.613244,24.236736
226049,-0.078828,-0.051793,0.012733,-26.863338,-79.637761,24.344544
226149,-0.06451,-0.037127,0.020418,-27.008845,-79.652743,24.453619
226249,-0.054232,-0.044623,0.025406,-27.173554,-79.670198,24.588193
226349,-0.043299,-0.063362,0.028421,-27.368033,-79.696333,24.75938
226449,-0.031609,-0.088534,0.024446,-27.582377,-79.73621,24.95754
226549,-0.031498,-0.104575,0.01357,-27.791394,-79.786993,25.150316
226649,-0.035746,-0.110761,0.000177,-27.976264,-79.844376,25.316048
226749,-0.038153,-0.111004,-0.009659,-28.136938,-79.904441,25.455764
226849,-0.034717,-0.106256,-0.011939,-28.283656,-79.962657,25.583278
226949,-0.023248,-0.102857,-0.005041,-28.439889,-80.017222,25.727106
227049,-0.012094,-0.101756,0.005724,-28.620594,-80.068211,25.902247
227149,-0.003545,-0.10835,0.014787,-28.834813,-80.119911,26.116354
227249,0.00387,-0.11608,0.023462,-29.084501,-80.172927,26.370737
227349,0.002184,-0.12803,0.027411,-29.368785,-80.230609,26.6592
227449,-0.007404,-0.130821,0.029284,-29.671973,-80.288898,26.961215
227549,-0.022914,-0.123854,0.02756,-29.970884,-80.343943,27.249816
227649,-0.035479,-0.113596,0.025218,-30.255941,-80.394327,27.51701
227749,-0.045063,-0.102985,0.023521,-30.526011,-80.439742,27.763389
227849,-0.051538,-0.095513,0.018647,-30.774807,-80.482718,27.984393
227949,-0.050962,-0.087122,0.015715,-31.001866,-80.522283,28.183658
228049,-0.049965,-0.081177,0.012253,-31.209271,-80.559837,28.363546
228149,-0.042342,-0.074949,0.008923,-31.392779,-80.595235,28.523616
228249,-0.043565,-0.077916,0.012632,-31.594671,-80.630881,28.701594
228349,-0.052376,-0.088974,0.021853,-31.850738,-80.669015,28.929344
228449,-0.055755,-0.099038,0.031361,-32.157663,-80.708958,29.206644
228549,-0.05919,-0.103621,0.0413,-32.507208,-80.747806,29.525104
228649,-0.067185,-0.104753,0.049187,-32.889693,-80.784419,29.87226
228749,-0.0747,-0.104766,0.057708,-33.304604,-80.817978,30.247864
228849,-0.077849,-0.105349,0.060507,-33.733545,-80.850488,30.635808
228949,-0.078028,-0.101215,0.059006,-34.152669,-80.881056,31.013661
229049,-0.081028,-0.088361,0.051656,-34.528292,-80.907507,31.345676
229149,-0.08353,-0.073507,0.044148,-34.854714,-80.929092,31.626379
229249,-0.083711,-0.073053,0.035129,-35.15511,-80.953192,31.880594
229349,-0.086001,-0.082691,0.027392,-35.455627,-80.984156,32.133572
229449,-0.08864,-0.098575,0.022343,-35.778264,-81.023985,32.407383
229549,-0.099038,-0.1059,0.01952,-36.116874,-81.067906,32.691296
229649,-0.108237,-0.106092,0.021268,-36.469372,-81.111043,32.983897
229749,-0.112468,-0.104068,0.028561,-36.844449,-81.150455,33.296864
229849,-0.113527,-0.097571,0.033837,-37.224193,-81.184748,33.613907
229949,-0.107589,-0.081916,0.034329,-37.569268,-81.211431,33.899281
230049,-0.10391,-0.062401,0.032702,-37.864868,-81.229596,34.136708
230149,-0.102438,-0.05235,0.029319,-38.127772,-81.244239,34.341894
230249,-0.10714,-0.052711,0.029487,-38.395532,-81.258835,34.549266
