PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
01824,291289,9.561485,-0.528239,2.186049,0.051128,-0.037089,-0.020006,-0.516460,0.092741,-0.373088,-17.865310,-77.552574,18.162775
01825,291389,9.518668,-0.580456,2.138360,0.044787,-0.023119,-0.018436,-0.515001,0.094116,-0.371012,-17.806371,-77.569435,18.123202
01826,291489,9.518578,-0.589828,2.144343,0.043192,-0.011573,-0.015348,-0.516480,0.092195,-0.372114,-17.746722,-77.579325,18.081912
01827,291589,9.495060,-0.532048,2.160394,0.041698,-0.004474,-0.008224,-0.516496,0.093641,-0.371038,-17.699982,-77.584063,18.052748
01828,291689,9.491322,-0.435569,2.162348,0.032349,-0.009169,-0.002638,-0.517964,0.092741,-0.372588,-17.676101,-77.590379,18.041537
01829,291789,9.515026,-0.379648,2.098443,0.029078,-0.020175,-0.002934,-0.516998,0.091656,-0.371140,-17.662020,-77.602758,18.038422
01830,291889,9.589869,-0.276639,2.144181,0.030255,-0.024137,0.001593,-0.521494,0.089710,-0.370743,-17.661592,-77.616516,18.049950
01831,291989,9.579123,-0.327364,2.167144,0.031324,-0.026895,-0.000806,-0.519479,0.091720,-0.371640,-17.656747,-77.632194,18.057561
01832,292089,9.562013,-0.444925,2.155071,0.027221,-0.027703,-0.001206,-0.519997,0.085725,-0.371445,-17.653874,-77.648384,18.064780
01833,292189,9.533373,-0.513270,2.127374,0.016565,-0.036635,-0.000255,-0.519484,0.088730,-0.371793,-17.666608,-77.669284,18.081716
01834,292289,9.479180,-0.558049,2.198113,0.000029,-0.044746,0.000024,-0.523010,0.088191,-0.369820,-17.696050,-77.694560,18.106057
01835,292389,9.542942,-0.559866,2.280465,-0.013458,-0.056112,0.005135,-0.521057,0.086569,-0.367896,-17.755273,-77.725137,18.152970
01836,292489,9.591689,-0.443037,2.275279,-0.015238,-0.046960,0.008973,-0.522989,0.089236,-0.370769,-17.818021,-77.750034,18.202430
01837,292589,9.586315,-0.354261,2.176525,-0.014906,-0.026513,0.009063,-0.521558,0.090040,-0.367219,-17.864422,-77.763752,18.235336
01838,292689,9.567483,-0.298584,2.130949,-0.026910,-0.017481,0.012078,-0.522096,0.088457,-0.365296,-17.917989,-77.772009,18.268514
01839,292789,9.511948,-0.285014,2.088048,-0.042169,-0.007096,0.013970,-0.523002,0.087219,-0.370370,-17.976602,-77.774264,18.297887
01840,292889,9.517167,-0.329529,2.076350,-0.052100,-0.008750,0.009522,-0.520534,0.090096,-0.368718,-18.031054,-77.778202,18.317159
01841,292989,9.516293,-0.428108,2.096743,-0.052092,-0.020451,0.005263,-0.519030,0.090097,-0.369217,-18.084396,-77.789266,18.335291
01842,293089,9.492063,-0.485439,2.102275,-0.059961,-0.024799,0.004443,-0.520042,0.091559,-0.368142,-18.143828,-77.802837,18.355035
01843,293189,9.527170,-0.498254,2.104426,-0.060797,-0.025209,0.003854,-0.518020,0.092596,-0.369590,-18.202680,-77.816729,18.373689
01844,293289,9.558703,-0.463063,2.117298,-0.058500,-0.028260,0.007625,-0.517548,0.093513,-0.368039,-18.272346,-77.831600,18.404745
01845,293389,9.583315,-0.413642,2.094819,-0.061151,-0.026312,0.008217,-0.515997,0.094131,-0.371012,-18.343503,-77.845294,18.435758
01846,293489,9.573248,-0.465269,2.085862,-0.069427,-0.022455,0.007423,-0.514009,0.097065,-0.370359,-18.414262,-77.857024,18.461503
01847,293589,9.555283,-0.517030,2.045192,-0.081979,-0.025982,0.004804,-0.512991,0.098592,-0.371283,-18.488666,-77.871138,18.483618
01848,293689,9.482758,-0.562604,2.042900,-0.092560,-0.025474,0.004103,-0.515467,0.101645,-0.371631,-18.567059,-77.885095,18.503610
01849,293789,9.429001,-0.582674,2.043833,-0.092235,-0.033842,0.002314,-0.518952,0.102697,-0.371581,-18.648002,-77.903914,18.526403
01850,293889,9.409297,-0.553489,2.055397,-0.082976,-0.045248,0.004163,-0.512947,0.102674,-0.373079,-18.738294,-77.928570,18.564185
01851,293989,9.514734,-0.535086,2.099801,-0.062066,-0.053373,0.005660,-0.518953,0.102199,-0.371606,-18.827696,-77.957345,18.613297
01852,294089,9.651314,-0.522237,2.129235,-0.045596,-0.053448,0.006341,-0.516475,0.105599,-0.370428,-18.909787,-77.986013,18.664571
01853,294189,9.813370,-0.566248,2.174595,-0.034958,-0.041787,0.002037,-0.518456,0.106651,-0.370878,-18.964885,-78.009146,18.694475
01854,294289,9.860639,-0.658507,2.139451,-0.030737,-0.022932,-0.004483,-0.521446,0.106200,-0.370904,-18.984509,-78.023272,18.690593
01855,294389,9.794309,-0.753506,2.090837,-0.031871,-0.006893,-0.014683,-0.521453,0.107671,-0.370328,-18.964676,-78.030603,18.645726
01856,294489,9.685343,-0.788165,2.048976,-0.028136,0.006613,-0.023032,-0.520405,0.105308,-0.373454,-18.909507,-78.032155,18.566960
01857,294589,9.586330,-0.767409,1.997991,-0.019028,0.009026,-0.023886,-0.522915,0.109759,-0.371726,-18.844890,-78.032544,18.483869
01858,294689,9.546966,-0.736935,1.936840,-0.006055,-0.003175,-0.021054,-0.522904,0.105822,-0.372929,-18.790716,-78.039008,18.419090
01859,294789,9.493741,-0.698955,1.987696,0.015776,-0.025257,-0.019270,-0.523419,0.106778,-0.371879,-18.747800,-78.057111,18.378611
01860,294889,9.507928,-0.686238,2.079006,0.036411,-0.037577,-0.019166,-0.522440,0.107212,-0.370854,-18.703951,-78.081870,18.349275
01861,294989,9.538054,-0.665841,2.126982,0.055764,-0.041474,-0.019353,-0.524890,0.104383,-0.373506,-18.651764,-78.108770,18.322780
01862,295089,9.560802,-0.641199,2.144920,0.071522,-0.026512,-0.018079,-0.524845,0.108465,-0.375302,-18.580701,-78.127300,18.286214
01863,295189,9.544758,-0.600645,2.068976,0.075662,-0.012320,-0.016252,-0.525403,0.106335,-0.372405,-18.499513,-78.137788,18.241736
01864,295289,9.503668,-0.506442,2.006588,0.072209,-0.011177,-0.012104,-0.526381,0.105901,-0.373430,-18.429945,-78.146889,18.207113
01865,295389,9.515694,-0.353528,1.962042,0.060175,-0.014516,-0.008878,-0.528352,0.107974,-0.374329,-18.378425,-78.157217,18.183861
01866,295489,9.590840,-0.265821,1.968186,0.045056,-0.026374,-0.006493,-0.528871,0.106439,-0.373405,-18.351845,-78.173566,18.177225
01867,295589,9.664884,-0.238812,2.008706,0.029465,-0.037256,-0.007813,-0.527364,0.108432,-0.373803,-18.340078,-78.196069,18.176563
01868,295689,9.752521,-0.305947,2.047424,0.019215,-0.050513,-0.010217,-0.528882,0.110875,-0.372177,-18.339333,-78.226224,18.181126
01869,295789,9.752973,-0.415179,2.102004,0.013157,-0.052303,-0.014455,-0.529393,0.108367,-0.371804,-18.332483,-78.258116,18.175914
01870,295889,9.716481,-0.559133,2.146127,0.012207,-0.042254,-0.018901,-0.528874,0.109902,-0.372728,-18.305779,-78.285334,18.149868
01871,295989,9.621928,-0.637258,2.106374,0.005807,-0.019972,-0.015558,-0.533317,0.111565,-0.374652,-18.272099,-78.299826,18.112963
01872,296089,9.535012,-0.646045,2.004131,-0.007432,-0.006204,-0.007639,-0.529853,0.114426,-0.372999,-18.254863,-78.305397,18.085105
01873,296189,9.482418,-0.598352,1.920468,-0.015298,-0.000414,-0.004008,-0.528787,0.117568,-0.376345,-18.246668,-78.307157,18.061899
01874,296289,9.492617,-0.579414,1.864443,-0.017656,-0.001849,-0.002135,-0.528818,0.115503,-0.374948,-18.245979,-78.309373,18.044991
01875,296389,9.540657,-0.560512,1.872919,-0.013789,-0.011736,-0.002662,-0.530311,0.116524,-0.374897,-18.250285,-78.317068,18.035443
01876,296489,9.635318,-0.564898,1.935043,-0.002351,-0.026428,-0.004780,-0.529267,0.117126,-0.377370,-18.255230,-78.333129,18.033256
01877,296589,9.752513,-0.600432,2.024015,0.009804,-0.040169,-0.005805,-0.528342,0.118911,-0.373270,-18.262510,-78.356860,18.040544
01878,296689,9.769874,-0.618408,2.084378,0.015653,-0.043008,-0.010733,-0.527325,0.119940,-0.374218,-18.255924,-78.383011,18.037116
01879,296789,9.687010,-0.595485,2.144097,0.012271,-0.034260,-0.007887,-0.528292,0.120526,-0.375693,-18.251157,-78.403887,18.033581
01880,296889,9.635648,-0.492625,2.146425,0.011956,-0.019377,-0.006141,-0.527250,0.120631,-0.378191,-18.238150,-78.416342,18.021462
01881,296989,9.616519,-0.346223,2.062510,0.005058,-0.000957,-0.004919,-0.526762,0.125058,-0.376963,-18.216213,-78.418558,17.996138
01882,297089,9.615929,-0.328627,1.959507,-0.011024,0.019938,-0.006776,-0.526273,0.125525,-0.376438,-18.180267,-78.409736,17.947102
01883,297189,9.606061,-0.377020,1.926891,-0.031309,0.033709,-0.009450,-0.527233,0.124640,-0.378488,-18.136902,-78.393889,17.878634
01884,297289,9.573750,-0.476636,1.909630,-0.047200,0.034075,-0.010630,-0.526213,0.127662,-0.379335,-18.099367,-78.378042,17.806802
01885,297389,9.560658,-0.538334,1.976667,-0.061811,0.031494,-0.007719,-0.526176,0.127759,-0.381334,-18.080263,-78.363074,17.745253
01886,297489,9.528458,-0.600890,2.074685,-0.068425,0.012114,-0.008197,-0.525156,0.130282,-0.382207,-18.080504,-78.358741,17.699585
01887,297589,9.597249,-0.628651,2.127121,-0.063692,0.004261,-0.003411,-0.524687,0.135160,-0.379953,-18.097504,-78.357834,17.673787
01888,297689,9.715251,-0.579864,2.147113,-0.045525,0.018512,0.004173,-0.526119,0.133858,-0.383528,-18.111811,-78.347811,17.655902
