PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
04519,515498,9.471855,-0.543247,2.496833,0.025647,0.046113,-0.022218,-0.254316,0.106785,-0.377590,-12.527368,-75.030353,12.261148
04520,515598,9.448836,-0.621608,2.498385,0.016266,0.045792,-0.022140,-0.251333,0.108706,-0.376988,-12.448122,-75.008235,12.186428
04521,515698,9.460596,-0.638683,2.514467,0.010736,0.045207,-0.018412,-0.252332,0.107227,-0.377064,-12.380317,-74.985959,12.120309
04522,515798,9.460555,-0.576555,2.535713,0.008066,0.050795,-0.017887,-0.251797,0.106817,-0.379089,-12.312794,-74.960470,12.052891
04523,515898,9.455709,-0.504287,2.442235,0.006116,0.059696,-0.016403,-0.252338,0.108698,-0.376488,-12.245684,-74.929797,11.984674
04524,515998,9.435471,-0.444782,2.389607,0.000818,0.061429,-0.017215,-0.253292,0.106343,-0.379114,-12.179415,-74.898233,11.914258
04525,516098,9.417393,-0.397799,2.354998,-0.007591,0.051225,-0.013218,-0.249363,0.106135,-0.376114,-12.131060,-74.871885,11.857352
04526,516198,9.422824,-0.383338,2.420459,-0.015122,0.033218,-0.012178,-0.250322,0.106247,-0.378114,-12.097324,-74.855490,11.811127
04527,516298,9.446939,-0.413747,2.487424,-0.018572,0.020056,-0.012178,-0.251801,0.110281,-0.378411,-12.071466,-74.846464,11.770944
04528,516398,9.462050,-0.481179,2.534816,-0.018009,0.012950,-0.012703,-0.249341,0.108176,-0.377012,-12.047366,-74.841477,11.732999
04529,516498,9.487466,-0.541661,2.564793,-0.012239,0.007836,-0.012277,-0.252317,0.110241,-0.377412,-12.023117,-74.839301,11.698275
04530,516598,9.465615,-0.595080,2.524333,-0.007818,0.012183,-0.013057,-0.252276,0.107372,-0.380063,-11.992821,-74.834776,11.659999
04531,516698,9.429803,-0.604948,2.488879,-0.008237,0.018430,-0.009694,-0.249801,0.108779,-0.378986,-11.967011,-74.826345,11.626038
04532,516798,9.404106,-0.569354,2.434109,-0.010417,0.023164,-0.005268,-0.251802,0.109285,-0.378462,-11.949559,-74.814732,11.599443
04533,516898,9.402794,-0.516374,2.433546,-0.009528,0.020078,-0.000277,-0.251785,0.108336,-0.379512,-11.943277,-74.804256,11.584989
04534,516998,9.425570,-0.464166,2.438751,-0.013860,0.013765,0.004140,-0.250308,0.109261,-0.378461,-11.951356,-74.796796,11.582799
04535,517098,9.456450,-0.423733,2.404630,-0.013107,-0.000669,0.006450,-0.251774,0.109357,-0.379961,-11.970064,-74.797154,11.592096
04536,517198,9.522899,-0.433188,2.492193,-0.007986,-0.017460,0.008540,-0.252265,0.108392,-0.380512,-11.997503,-74.806674,11.613506
04537,517298,9.504967,-0.488928,2.548385,-0.003477,-0.023773,0.002519,-0.249792,0.108803,-0.379486,-12.012729,-74.820446,11.624899
04538,517398,9.504531,-0.577849,2.594414,-0.005501,-0.019296,0.000749,-0.251811,0.109759,-0.377937,-12.023512,-74.831920,11.630454
04539,517498,9.489470,-0.621845,2.556943,-0.005428,-0.015621,-0.000793,-0.252280,0.110337,-0.379411,-12.029458,-74.841517,11.631069
04540,517598,9.467646,-0.618755,2.543130,-0.003377,-0.012816,-0.000301,-0.252303,0.107798,-0.378538,-12.034016,-74.849483,11.631537
04541,517698,9.466418,-0.604239,2.509383,0.004753,-0.006773,-0.000316,-0.253810,0.105804,-0.378141,-12.031223,-74.854064,11.629216
04542,517798,9.445533,-0.536815,2.502568,0.013951,-0.005687,0.000987,-0.252857,0.107661,-0.375540,-12.025382,-74.857881,11.629075
04543,517898,9.450723,-0.508307,2.527673,0.025595,-0.003491,0.000627,-0.254303,0.108802,-0.377988,-12.011152,-74.860510,11.627186
04544,517998,9.499058,-0.531069,2.540063,0.032945,-0.006886,0.000473,-0.251841,0.108192,-0.376513,-11.993882,-74.865060,11.626535
04545,518098,9.499984,-0.579761,2.583282,0.030125,-0.009651,0.000254,-0.253318,0.107765,-0.377539,-11.978987,-74.871184,11.626687
04546,518198,9.479748,-0.613067,2.575944,0.023322,-0.014875,0.002645,-0.250322,0.106746,-0.378089,-11.975247,-74.879949,11.634378
04547,518298,9.421816,-0.615073,2.559560,0.012964,-0.021996,0.003674,-0.253345,0.107693,-0.376039,-11.982725,-74.892584,11.647468
04548,518398,9.485688,-0.619744,2.520047,0.009446,-0.020644,0.008255,-0.249319,0.110217,-0.377911,-12.001164,-74.903914,11.669800
04549,518498,9.545962,-0.513062,2.495707,0.021700,0.005093,0.015613,-0.251303,0.109775,-0.378436,-12.016508,-74.899942,11.696256
04550,518598,9.482891,-0.419926,2.376952,0.035315,0.017584,0.016513,-0.247841,0.106184,-0.377613,-12.020377,-74.888863,11.719004
04551,518698,9.476923,-0.390558,2.299140,0.038509,0.018875,0.017486,-0.247832,0.106208,-0.378113,-12.023844,-74.876946,11.743158
04552,518798,9.490783,-0.408314,2.373300,0.036664,0.011320,0.015409,-0.248785,0.109309,-0.379960,-12.027382,-74.869514,11.766187
04553,518898,9.480094,-0.457465,2.483169,0.027954,-0.008561,0.012968,-0.248833,0.108691,-0.377486,-12.039624,-74.873513,11.793112
04554,518998,9.466834,-0.520752,2.598702,0.015133,-0.029946,0.016339,-0.253831,0.109718,-0.376438,-12.075700,-74.889089,11.837086
04555,519098,9.482788,-0.527814,2.645326,0.011489,-0.025648,0.016100,-0.251365,0.111101,-0.374862,-12.111535,-74.902275,11.878632
04556,519198,9.446048,-0.530211,2.515375,0.015389,-0.007180,0.018557,-0.254852,0.111156,-0.374863,-12.142045,-74.904814,11.917027
04557,519298,9.418404,-0.523391,2.406273,0.019209,0.004590,0.017612,-0.253381,0.108593,-0.373989,-12.163144,-74.900870,11.948028
04558,519398,9.465446,-0.523875,2.390773,0.023284,0.015095,0.014646,-0.257900,0.109066,-0.371966,-12.171038,-74.891400,11.967683
04559,519498,9.472477,-0.518780,2.416260,0.029877,0.010207,0.017156,-0.262345,0.110230,-0.373916,-12.182533,-74.884364,11.994981
04560,519598,9.446831,-0.539982,2.449318,0.034080,-0.010490,0.013758,-0.264344,0.111234,-0.373366,-12.193838,-74.889330,12.024568
04561,519698,9.447781,-0.546846,2.511844,0.031967,-0.036099,0.011984,-0.263884,0.111130,-0.371367,-12.214196,-74.908849,12.062292
04562,519798,9.447556,-0.556380,2.605739,0.024853,-0.051365,0.011665,-0.264392,0.110616,-0.370892,-12.244937,-74.936949,12.106562
04563,519898,9.487878,-0.562574,2.639727,0.020346,-0.054520,0.010476,-0.264805,0.111837,-0.375340,-12.277356,-74.966953,12.149893
04564,519998,9.502294,-0.491702,2.615195,0.012069,-0.038031,0.010090,-0.265905,0.110591,-0.369893,-12.306349,-74.987765,12.184754
04565,520098,9.479657,-0.465118,2.520399,0.007325,-0.020643,0.013117,-0.265886,0.110639,-0.370893,-12.336524,-74.998469,12.218033
04566,520198,9.451735,-0.477402,2.429689,0.005274,-0.006801,0.014690,-0.266929,0.110535,-0.368394,-12.364864,-75.001229,12.248187
04567,520298,9.440035,-0.535288,2.386544,0.007233,0.000175,0.016777,-0.267901,0.108630,-0.369995,-12.393250,-74.999825,12.279568
04568,520398,9.451228,-0.541315,2.388042,0.008987,-0.008581,0.018241,-0.267955,0.109482,-0.366946,-12.427715,-75.003138,12.318258
04569,520498,9.484468,-0.537141,2.458550,0.008575,-0.020196,0.019974,-0.270886,0.110670,-0.369895,-12.471419,-75.012728,12.366274
04570,520598,9.480575,-0.531309,2.506718,0.001244,-0.031578,0.022059,-0.269439,0.110526,-0.367395,-12.529030,-75.028415,12.424335
04571,520698,9.497946,-0.539820,2.565204,-0.004764,-0.034780,0.019760,-0.272493,0.109907,-0.363923,-12.586888,-75.046163,12.479086
04572,520798,9.521404,-0.505089,2.577569,-0.012562,-0.032095,0.018748,-0.272936,0.110059,-0.366922,-12.645963,-75.062521,12.530474
